"Feature","PathCR.0.n","PathCR.0.mn","PathCR.1.n","PathCR.1.mn","PathCR.0.vs.PathCR.1","p.adj"
"Human_Diseases.Metabolic_Diseases.Type_II_diabetes_mellitus","9","0.0522041911985326","3","0.045472342009564",0.145454545454545,0.867579908675799
"Human_Diseases.Neurodegenerative_Diseases.Alzheimers_disease","9","0.0607032240622537","3","0.0537706517600319",0.372727272727273,0.867579908675799
"Human_Diseases.Neurodegenerative_Diseases.Amyotrophic_lateral_sclerosis_ALS","9","0.0189972392062021","3","0.0239134763641292",0.372727272727273,0.867579908675799
"Human_Diseases.Neurodegenerative_Diseases.Huntingtons_disease","9","0.0459514155794464","3","0.0377506404803972",0.727272727272727,0.867579908675799
"Human_Diseases.Neurodegenerative_Diseases.Parkinsons_disease","9","0.0156498155410221","3","0.00844102721235468",0.481818181818182,0.867579908675799
"Human_Diseases.Neurodegenerative_Diseases.Prion_diseases","9","0.00615124485540077","3","0.00856999431942195",0.481818181818182,0.867579908675799
"Metabolism.Amino_Acid_Metabolism.Alanine_aspartate_and_glutamate_metabolism","9","0.990704414504765","3","0.954639087984287",0.863636363636364,0.867579908675799
"Metabolism.Amino_Acid_Metabolism.Amino_acid_related_enzymes","9","1.43004737070886","3","1.3612392527466",0.372727272727273,0.867579908675799
"Metabolism.Amino_Acid_Metabolism.Arginine_and_proline_metabolism","9","1.18547143974798","3","1.2301862786566",0.727272727272727,0.867579908675799
"Metabolism.Amino_Acid_Metabolism.Cysteine_and_methionine_metabolism","9","0.906610755407539","3","0.887973680696614",0.372727272727273,0.867579908675799
"Metabolism.Amino_Acid_Metabolism.Glycine_serine_and_threonine_metabolism","9","0.832100116219317","3","0.826676968155619",0.863636363636364,0.867579908675799
"Metabolism.Amino_Acid_Metabolism.Histidine_metabolism","9","0.592619178504659","3","0.579048234476304",1,NA
"Metabolism.Amino_Acid_Metabolism.Lysine_biosynthesis","9","0.799284592278993","3","0.791621359584966",1,NA
"Metabolism.Amino_Acid_Metabolism.Lysine_degradation","9","0.201189001664768","3","0.216893348437316",0.863636363636364,0.867579908675799
"Metabolism.Amino_Acid_Metabolism.Phenylalanine_metabolism","9","0.209867947596216","3","0.203681387113659",1,NA
"Metabolism.Amino_Acid_Metabolism.Phenylalanine_tyrosine_and_tryptophan_biosynthesis","9","0.790989812974105","3","0.782183203536641",1,NA
"Metabolism.Amino_Acid_Metabolism.Tryptophan_metabolism","9","0.243753828062986","3","0.251283631637315",1,NA
"Metabolism.Amino_Acid_Metabolism.Tyrosine_metabolism","9","0.371713561280656","3","0.378180205328637",0.727272727272727,0.867579908675799
"Metabolism.Amino_Acid_Metabolism.Valine_leucine_and_isoleucine_biosynthesis","9","0.775551497311656","3","0.727322440268972",0.481818181818182,0.867579908675799
"Metabolism.Amino_Acid_Metabolism.Valine_leucine_and_isoleucine_degradation","9","0.352272675176536","3","0.335898704675315",0.863636363636364,0.867579908675799
"Metabolism.Biosynthesis_of_Other_Secondary_Metabolites.Betalain_biosynthesis","9","0.000304071355435551","3","0.000413168724898253",0.6,0.867579908675799
"Metabolism.Biosynthesis_of_Other_Secondary_Metabolites.Butirosin_and_neomycin_biosynthesis","9","0.0655148389250224","3","0.0537106648529648",0.6,0.867579908675799
"Metabolism.Biosynthesis_of_Other_Secondary_Metabolites.Caffeine_metabolism","9","0.000229570546791463","3","0.00108163435872634",0.578434757716771,0.867579908675799
"Metabolism.Biosynthesis_of_Other_Secondary_Metabolites.Flavone_and_flavonol_biosynthesis","9","0.00601648410008168","3","0.0029314343070416",0.481818181818182,0.867579908675799
"Metabolism.Biosynthesis_of_Other_Secondary_Metabolites.Flavonoid_biosynthesis","9","0.00741544905693108","3","0.00469732627249919",1,NA
"Metabolism.Biosynthesis_of_Other_Secondary_Metabolites.Indole_alkaloid_biosynthesis","9","0.000177115423838153","3","4.59501393567032e-05",0.709584935745479,0.867579908675799
"Metabolism.Biosynthesis_of_Other_Secondary_Metabolites.Isoquinoline_alkaloid_biosynthesis","9","0.0488568364716437","3","0.0487927288633981",0.863636363636364,0.867579908675799
"Metabolism.Biosynthesis_of_Other_Secondary_Metabolites.Novobiocin_biosynthesis","9","0.123274592130776","3","0.123103075762995",0.727272727272727,0.867579908675799
"Metabolism.Biosynthesis_of_Other_Secondary_Metabolites.Penicillin_and_cephalosporin_biosynthesis","9","0.0328688720679426","3","0.0239224308998651",0.6,0.867579908675799
"Metabolism.Biosynthesis_of_Other_Secondary_Metabolites.Phenylpropanoid_biosynthesis","9","0.124884624745733","3","0.139869456765161",0.727272727272727,0.867579908675799
"Metabolism.Biosynthesis_of_Other_Secondary_Metabolites.Stilbenoid_diarylheptanoid_and_gingerol_biosynthesis","9","0.00895983904985633","3","0.00652410393135221",0.863636363636364,0.867579908675799
"Metabolism.Biosynthesis_of_Other_Secondary_Metabolites.Streptomycin_biosynthesis","9","0.305166465721442","3","0.268587963124326",0.727272727272727,0.867579908675799
"Metabolism.Biosynthesis_of_Other_Secondary_Metabolites.Tropane_piperidine_and_pyridine_alkaloid_biosynthesis","9","0.104897123658543","3","0.10907617151866",1,NA
"Metabolism.Biosynthesis_of_Other_Secondary_Metabolites.beta_Lactam_resistance","9","0.0333437704727991","3","0.0348070181305318",0.727272727272727,0.867579908675799
"Metabolism.Carbohydrate_Metabolism.Amino_sugar_and_nucleotide_sugar_metabolism","9","1.37434420137775","3","1.34158514068657",0.727272727272727,0.867579908675799
"Metabolism.Carbohydrate_Metabolism.Ascorbate_and_aldarate_metabolism","9","0.153257059180615","3","0.160566950834315",1,NA
"Metabolism.Carbohydrate_Metabolism.Butanoate_metabolism","9","0.751280626750863","3","0.705699446182296",0.6,0.867579908675799
"Metabolism.Carbohydrate_Metabolism.C5_Branched_dibasic_acid_metabolism","9","0.335700578866329","3","0.331405376938653",1,NA
"Metabolism.Carbohydrate_Metabolism.Citrate_cycle_TCA_cycle","9","0.614961153501209","3","0.555045919742299",0.6,0.867579908675799
"Metabolism.Carbohydrate_Metabolism.Fructose_and_mannose_metabolism","9","0.98885207510499","3","0.998535006803266",0.863636363636364,0.867579908675799
"Metabolism.Carbohydrate_Metabolism.Galactose_metabolism","9","0.743507875509544","3","0.709337652516961",0.727272727272727,0.867579908675799
"Metabolism.Carbohydrate_Metabolism.Glycolysis_Gluconeogenesis","9","1.21278760884997","3","1.14018517442993",0.372727272727273,0.867579908675799
"Metabolism.Carbohydrate_Metabolism.Glyoxylate_and_dicarboxylate_metabolism","9","0.579849474353209","3","0.568230541346313",1,NA
"Metabolism.Carbohydrate_Metabolism.Inositol_phosphate_metabolism","9","0.125600460694649","3","0.116059130309291",0.863636363636364,0.867579908675799
"Metabolism.Carbohydrate_Metabolism.Pentose_and_glucuronate_interconversions","9","0.531779009654327","3","0.526624417508289",1,NA
"Metabolism.Carbohydrate_Metabolism.Pentose_phosphate_pathway","9","0.905273807140762","3","0.866914928376612",0.481818181818182,0.867579908675799
"Metabolism.Carbohydrate_Metabolism.Propanoate_metabolism","9","0.654569734890866","3","0.62926780388663",0.863636363636364,0.867579908675799
"Metabolism.Carbohydrate_Metabolism.Pyruvate_metabolism","9","1.14501998045775","3","1.11652283877327",0.481818181818182,0.867579908675799
"Metabolism.Carbohydrate_Metabolism.Starch_and_sucrose_metabolism","9","0.939928308724216","3","0.977318269814279",0.863636363636364,0.867579908675799
"Metabolism.Energy_Metabolism.Carbon_fixation_in_photosynthetic_organisms","9","0.630683636842212","3","0.584824465249307",0.6,0.867579908675799
"Metabolism.Energy_Metabolism.Carbon_fixation_pathways_in_prokaryotes","9","0.96370739482454","3","0.923592575095287",0.6,0.867579908675799
"Metabolism.Energy_Metabolism.Methane_metabolism","9","1.31185902900776","3","1.22578165126796",0.863636363636364,0.867579908675799
"Metabolism.Energy_Metabolism.Nitrogen_metabolism","9","0.682980130559208","3","0.727328867704618",0.209090909090909,0.867579908675799
"Metabolism.Energy_Metabolism.Oxidative_phosphorylation","9","1.13143695700631","3","1.0931518509733",0.863636363636364,0.867579908675799
"Metabolism.Energy_Metabolism.Photosynthesis","9","0.36307415099577","3","0.373435879863994",0.6,0.867579908675799
"Metabolism.Energy_Metabolism.Photosynthesis_proteins","9","0.368922785962548","3","0.382887766710992",0.6,0.867579908675799
"Metabolism.Energy_Metabolism.Sulfur_metabolism","9","0.258225491318772","3","0.28953594836798",0.0636363636363636,0.867579908675799
"Metabolism.Enzyme_Families.Peptidases","9","1.72994767816442","3","1.70075930478324",0.727272727272727,0.867579908675799
"Metabolism.Enzyme_Families.Protein_kinases","9","0.339037497246213","3","0.423511988245294",0.209090909090909,0.867579908675799
"Metabolism.Glycan_Biosynthesis_and_Metabolism.Glycosaminoglycan_degradation","9","0.0405342927943327","3","0.0282962939549981",0.372727272727273,0.867579908675799
"Metabolism.Glycan_Biosynthesis_and_Metabolism.Glycosphingolipid_biosynthesis_ganglio_series","9","0.0245618070078411","3","0.0186130724156791",0.6,0.867579908675799
"Metabolism.Glycan_Biosynthesis_and_Metabolism.Glycosphingolipid_biosynthesis_globo_series","9","0.0791810171327331","3","0.0669536318640309",0.481818181818182,0.867579908675799
"Metabolism.Glycan_Biosynthesis_and_Metabolism.Glycosphingolipid_biosynthesis_lacto_and_neolacto_series","9","0.000232736529257811","3","9.24653670966457e-05",0.351835987518778,0.867579908675799
"Metabolism.Glycan_Biosynthesis_and_Metabolism.Glycosyltransferases","9","0.324590958484103","3","0.342585256669971",0.6,0.867579908675799
"Metabolism.Glycan_Biosynthesis_and_Metabolism.Lipopolysaccharide_biosynthesis","9","0.141089723252008","3","0.173396065909479",0.863636363636364,0.867579908675799
"Metabolism.Glycan_Biosynthesis_and_Metabolism.Lipopolysaccharide_biosynthesis_proteins","9","0.245303462323884","3","0.296369172989294",1,NA
"Metabolism.Glycan_Biosynthesis_and_Metabolism.N_Glycan_biosynthesis","9","0.0244040163283552","3","0.0158456996348304",0.863636363636364,0.867579908675799
"Metabolism.Glycan_Biosynthesis_and_Metabolism.Other_glycan_degradation","9","0.214028011556777","3","0.187982065652262",0.727272727272727,0.867579908675799
"Metabolism.Glycan_Biosynthesis_and_Metabolism.Peptidoglycan_biosynthesis","9","0.807347690146765","3","0.755093580190963",0.372727272727273,0.867579908675799
"Metabolism.Glycan_Biosynthesis_and_Metabolism.Various_types_of_N_glycan_biosynthesis","9","0.00421741221480276","3","0.00041119671927961",0.308329778958003,0.867579908675799
"Metabolism.Lipid_Metabolism.Arachidonic_acid_metabolism","9","0.0355017841418864","3","0.0337810210686977",1,NA
"Metabolism.Lipid_Metabolism.Biosynthesis_of_unsaturated_fatty_acids","9","0.141406028035663","3","0.161526742548985",1,NA
"Metabolism.Lipid_Metabolism.Ether_lipid_metabolism","9","0.00822142729493043","3","0.005584826220713",0.727272727272727,0.867579908675799
"Metabolism.Lipid_Metabolism.Fatty_acid_biosynthesis","9","0.502476878330882","3","0.494616508320968",0.6,0.867579908675799
"Metabolism.Lipid_Metabolism.Fatty_acid_elongation_in_mitochondria","9","0.000148040052744783","3","3.08217890322597e-05",0.680068877358518,0.867579908675799
"Metabolism.Lipid_Metabolism.Fatty_acid_metabolism","9","0.344894178101651","3","0.352286585379311",1,NA
"Metabolism.Lipid_Metabolism.Glycerolipid_metabolism","9","0.426111655959657","3","0.413161798351304",0.481818181818182,0.867579908675799
"Metabolism.Lipid_Metabolism.Glycerophospholipid_metabolism","9","0.549707499826323","3","0.575578513296297",0.281818181818182,0.867579908675799
"Metabolism.Lipid_Metabolism.Linoleic_acid_metabolism","9","0.0701491509134439","3","0.0574438842675997",0.372727272727273,0.867579908675799
"Metabolism.Lipid_Metabolism.Lipid_biosynthesis_proteins","9","0.598258037780432","3","0.567624021116302",0.481818181818182,0.867579908675799
"Metabolism.Lipid_Metabolism.Primary_bile_acid_biosynthesis","9","0.0256377853119827","3","0.0318710546044653",0.481818181818182,0.867579908675799
"Metabolism.Lipid_Metabolism.Secondary_bile_acid_biosynthesis","9","0.0226047084416973","3","0.0296902639073317",0.481818181818182,0.867579908675799
"Metabolism.Lipid_Metabolism.Sphingolipid_metabolism","9","0.163113502061744","3","0.148291394769496",0.727272727272727,0.867579908675799
"Metabolism.Lipid_Metabolism.Steroid_biosynthesis","9","0.00158347316152377","3","0.00207537329222617",0.727272727272727,0.867579908675799
"Metabolism.Lipid_Metabolism.Steroid_hormone_biosynthesis","9","0.0129485386490373","3","0.0106884228580358",0.863636363636364,0.867579908675799
"Metabolism.Lipid_Metabolism.Synthesis_and_degradation_of_ketone_bodies","9","0.0686824096682064","3","0.0590454137993987",0.727272727272727,0.867579908675799
"Metabolism.Lipid_Metabolism.alpha_Linolenic_acid_metabolism","9","0.00713980503790917","3","0.0181869613576901",0.481818181818182,0.867579908675799
"Metabolism.Metabolism_of_Cofactors_and_Vitamins.Biotin_metabolism","9","0.130968863894799","3","0.144442776397326",0.6,0.867579908675799
"Metabolism.Metabolism_of_Cofactors_and_Vitamins.Folate_biosynthesis","9","0.396536704163768","3","0.38809575649331",0.863636363636364,0.867579908675799
"Metabolism.Metabolism_of_Cofactors_and_Vitamins.Lipoic_acid_metabolism","9","0.0388507053582336","3","0.0399015788993598",0.863636363636364,0.867579908675799
"Metabolism.Metabolism_of_Cofactors_and_Vitamins.Nicotinate_and_nicotinamide_metabolism","9","0.408904957316216","3","0.402900382708978",0.863636363636364,0.867579908675799
"Metabolism.Metabolism_of_Cofactors_and_Vitamins.One_carbon_pool_by_folate","9","0.556932077384212","3","0.519769820753311",0.727272727272727,0.867579908675799
"Metabolism.Metabolism_of_Cofactors_and_Vitamins.Pantothenate_and_CoA_biosynthesis","9","0.60320362586388","3","0.602095563210309",0.727272727272727,0.867579908675799
"Metabolism.Metabolism_of_Cofactors_and_Vitamins.Porphyrin_and_chlorophyll_metabolism","9","0.899023883866545","3","0.948197916544311",0.727272727272727,0.867579908675799
"Metabolism.Metabolism_of_Cofactors_and_Vitamins.Retinol_metabolism","9","0.040430048152054","3","0.0425968798417281",1,NA
"Metabolism.Metabolism_of_Cofactors_and_Vitamins.Riboflavin_metabolism","9","0.210609346293996","3","0.233186053536654",0.372727272727273,0.867579908675799
"Metabolism.Metabolism_of_Cofactors_and_Vitamins.Thiamine_metabolism","9","0.478634312349104","3","0.477885282743312",0.863636363636364,0.867579908675799
"Metabolism.Metabolism_of_Cofactors_and_Vitamins.Ubiquinone_and_other_terpenoid_quinone_biosynthesis","9","0.165191800162991","3","0.208234745706872",0.863636363636364,0.867579908675799
"Metabolism.Metabolism_of_Cofactors_and_Vitamins.Vitamin_B6_metabolism","9","0.178066045219775","3","0.176396949179988",0.863636363636364,0.867579908675799
"Metabolism.Metabolism_of_Other_Amino_Acids.Cyanoamino_acid_metabolism","9","0.261954628941218","3","0.260838248191989",0.863636363636364,0.867579908675799
"Metabolism.Metabolism_of_Other_Amino_Acids.D_Alanine_metabolism","9","0.116782502878796","3","0.110296225688123",0.863636363636364,0.867579908675799
"Metabolism.Metabolism_of_Other_Amino_Acids.D_Arginine_and_D_ornithine_metabolism","9","0.00549926711023636","3","0.00528966467384285",0.863636363636364,0.867579908675799
"Metabolism.Metabolism_of_Other_Amino_Acids.D_Glutamine_and_D_glutamate_metabolism","9","0.135899453283331","3","0.128956436441326",0.481818181818182,0.867579908675799
"Metabolism.Metabolism_of_Other_Amino_Acids.Glutathione_metabolism","9","0.256369077538764","3","0.259929089824978",1,NA
"Metabolism.Metabolism_of_Other_Amino_Acids.Phosphonate_and_phosphinate_metabolism","9","0.0667405045523206","3","0.0556852020315281",0.281818181818182,0.867579908675799
"Metabolism.Metabolism_of_Other_Amino_Acids.Selenocompound_metabolism","9","0.361587782950324","3","0.364610730020311",0.6,0.867579908675799
"Metabolism.Metabolism_of_Other_Amino_Acids.Taurine_and_hypotaurine_metabolism","9","0.107777529989507","3","0.107044524204992",0.863636363636364,0.867579908675799
"Metabolism.Metabolism_of_Other_Amino_Acids.beta_Alanine_metabolism","9","0.23435421419788","3","0.262681285342988",0.281818181818182,0.867579908675799
"Metabolism.Metabolism_of_Terpenoids_and_Polyketides.Biosynthesis_of_ansamycins","9","0.110149021617388","3","0.103495514316463",1,NA
"Metabolism.Metabolism_of_Terpenoids_and_Polyketides.Biosynthesis_of_siderophore_group_nonribosomal_peptides","9","0.0244947367159653","3","0.0482636027032195",1,NA
"Metabolism.Metabolism_of_Terpenoids_and_Polyketides.Biosynthesis_of_type_II_polyketide_products","9","6.05490918774406e-05","3","0.00136019249270903",0.92502181616555,0.92502181616555
"Metabolism.Metabolism_of_Terpenoids_and_Polyketides.Biosynthesis_of_vancomycin_group_antibiotics","9","0.0526202003612887","3","0.0468064074189663",1,NA
"Metabolism.Metabolism_of_Terpenoids_and_Polyketides.Carotenoid_biosynthesis","9","0.0117614124605941","3","0.0154725504101944",0.727272727272727,0.867579908675799
