	F0308	F0309	F0300	F0305	F0307	F0380	H0617	H0613	H0618	H0846	M0828	M0829	H0757	J0060	H0577	H0571	J0036	H0661	H0664	H0915	H0914	H0668	H0851	F0371	H0587	H0505	J0078	J0076	J0074	H0742	H0866	F0289	J0058	F0445	J0042	J0040	H0775	H0849	J0020	H0790	H0793	H0796	J0126	J0024	J0054	J0056	H0762	H0647	J0072	H0768	F0298	F0292	F0290	F0291	F0297	F0295	H0781	H0681	H0785	H0886	H0658	H0659	J0022	H0800	H0716	H0656	F0331	F0335	F0334	F0336	H0896	H0700	H0812	H0487	H0705	J0038	H0709	M0853	M0852	M0851	J0128	M0855	M0854	J0124	H0624	H0627	H0667	H0622	H0682	H0528	H0680	H0684	H0523	H0689	F0323	F0320	H0823	M0839	H0738	H0736	H0735	J0003	J0001	M0848	M0849	H0638	M0845	M0846	M0847	M0840	M0841	M0842	M0843	H0694	H0693	F0319	F0315	M0833	F0310	J0018	H0838	H0930	M0834	J0090	J0092	J0094	M0831	M0830	H0601	J0109	M0835	J0005	M0837	M0836
F0336	0.719367663575	0.719310686311	0.676683215316	0.773337071335	0.723253710277	0.743633223291	0.763181359656	0.738405994038	0.757749858091	0.761134784803	0.791698623481	0.783947233718	0.783927063268	0.757711100444	0.814253928581	0.774672385803	0.684778998481	0.811774779033	0.753483122949	0.78302305758	0.805658851433	0.749141234233	0.762671043234	0.786434041899	0.78606940533	0.765247248339	0.741064872727	0.781710154622	0.758299249338	0.787779871294	0.737453282405	0.750311699473	0.788877966516	0.704040009161	0.773865229564	0.751308837133	0.744252392201	0.741018077684	0.781129299884	0.760338125774	0.781242889918	0.786789109206	0.781553403484	0.761982625959	0.755769167184	0.759677848786	0.797434842661	0.781294998752	0.722516915805	0.807098659838	0.725499400389	0.702193366423	0.687450638948	0.697882069964	0.716277368825	0.677483293762	0.788870270719	0.79748439826	0.732771971889	0.721734159231	0.779041845629	0.77349506258	0.760211174087	0.794648662573	0.751034988893	0.789135955107	0.720145992489	0.688109017915	0.726801198834	0.0	0.800270251946	0.793189656552	0.804637102163	0.781105086964	0.754025496257	0.786754484258	0.781367390355	0.768158450046	0.760682265259	0.75955520573	0.749822911407	0.777024950208	0.781678180022	0.790079815662	0.752074543814	0.820768716212	0.761957919139	0.788628881716	0.795987745123	0.736428886043	0.791158518029	0.805306904502	0.746467435009	0.776194802444	0.703686203844	0.685028324913	0.787258134267	0.750496045662	0.774080420816	0.781776599966	0.806415090426	0.77281290559	0.602452944131	0.749137765949	0.751197271762	0.764521121776	0.792987485555	0.784860273673	0.778307666715	0.756345053456	0.728199574844	0.784899894085	0.788796619527	0.784971691043	0.759116155772	0.64348619169	0.688495117055	0.78034082128	0.750725394434	0.652481168847	0.760212033542	0.75253716489	0.774753091232	0.741337247535	0.780050670717	0.746860381761	0.804185625461	0.761828282848	0.789865284391	0.733308617828	0.775920897544	0.783567646077	0.755178819719	0.778298517971
H0896	0.645639692841	0.902992110685	0.797192243858	0.880787703047	0.841725739397	0.775307651194	0.575731465003	0.650325856009	0.61365793499	0.716098715418	0.657207848919	0.617509914576	0.639723815123	0.678269371708	0.43824202223	0.634792521309	0.647764515439	0.59916453919	0.660914067818	0.64061675397	0.627932460782	0.620564020391	0.639897317603	0.722195720459	0.460517532356	0.697095152804	0.668040852067	0.613271686308	0.654391742443	0.699219622415	0.637709245304	0.744034346177	0.667216763291	0.703977595698	0.635225945335	0.670348871449	0.735772381275	0.636418610442	0.621974204348	0.718630861282	0.628299006635	0.732710678774	0.577638882886	0.727306466	0.648367789241	0.663096470377	0.677754394399	0.620003223108	0.678844622964	0.715371981643	0.697887884635	0.884937037632	0.772306851138	0.761525796206	0.641319625059	0.679063388538	0.669277866606	0.605001259894	0.660100144412	0.675814441917	0.582292489491	0.613644156418	0.59025493568	0.696811608721	0.618096858391	0.61731586386	0.709567588963	0.667942261775	0.819005473706	0.800270251946	0.0	0.649280668942	0.699017845753	0.665629902198	0.657477228288	0.619309280202	0.605817692403	0.72048187918	0.727265049248	0.754748555058	0.70212737068	0.688144149252	0.731697798842	0.654504370138	0.694433723219	0.615507710961	0.632481336185	0.643060861047	0.591125667537	0.609823165446	0.651172186538	0.61554671241	0.667046788143	0.610047946595	0.64560051295	0.749387697379	0.662226014569	0.631184113312	0.568026618851	0.651354319126	0.644612183106	0.693293558064	0.725574941694	0.660053143344	0.654023204631	0.596480388461	0.699835026198	0.700208008301	0.715196719536	0.633104848485	0.711755505787	0.6338011891	0.628835512301	0.584964059497	0.616728482051	0.749929580394	0.687075585512	0.635483917341	0.659042257221	0.69500236061	0.658492921032	0.664441903928	0.731694866374	0.677527617315	0.658662550512	0.705902110125	0.629544605531	0.600888419661	0.511945690393	0.636553891287	0.736863581007	0.585492576583	0.680681430174	0.710763446297
H0700	0.653467731791	0.905109751213	0.776101472633	0.869294484214	0.828794280743	0.76442148348	0.669383521587	0.491812712353	0.623756831145	0.698903712258	0.664568449655	0.643357068131	0.638271225551	0.64658076075	0.669604005683	0.623036611305	0.656854778605	0.650364732129	0.669774464243	0.604467209823	0.644017751936	0.606986808534	0.641370885539	0.757651345147	0.630882686421	0.650991474739	0.63988366244	0.618505064478	0.660012541598	0.714647144662	0.488963603927	0.715332621939	0.62227198544	0.676402419545	0.62152497285	0.675932211484	0.708887538268	0.630294771734	0.63379449007	0.717826448891	0.645679973744	0.690265752451	0.597483622115	0.672571589758	0.623986738332	0.658603568445	0.658439814869	0.497276788512	0.631711072196	0.684177265678	0.708050010279	0.857420186231	0.767973036599	0.743357370096	0.653931807655	0.62598176361	0.660509177505	0.635468624557	0.634159533781	0.510930752812	0.641348152791	0.640180903816	0.613097431827	0.710004095816	0.61634169969	0.644449078811	0.662314749771	0.642983837098	0.809525485392	0.793189656552	0.649280668942	0.0	0.681801615786	0.680736978119	0.677437500213	0.633597339845	0.638623380271	0.71737025998	0.732186188019	0.730940970538	0.645463092513	0.68775897502	0.738940278666	0.630564073138	0.534211320111	0.651146661805	0.641267913594	0.678612182245	0.676774917198	0.601029153996	0.645922923888	0.634958227137	0.674992191963	0.630412920966	0.64173835101	0.755188967147	0.668642733731	0.59958348539	0.633225881332	0.657635474344	0.643059165407	0.672292808767	0.718899682783	0.652660569895	0.700284852591	0.635402487412	0.714154440873	0.681033289436	0.70697333367	0.612906644315	0.669489358965	0.633001792194	0.634287500637	0.637012697199	0.617622350631	0.736286092798	0.624901102229	0.677104919877	0.643362816136	0.678151857025	0.628131743121	0.674022444401	0.737038015175	0.637056504957	0.646708055432	0.622449106332	0.69362508085	0.634170173518	0.648699943364	0.600390691599	0.740637094518	0.587178794692	0.680745493669	0.721327120244
H0812	0.697622698814	0.914146484383	0.816957964364	0.896798717935	0.854587440693	0.745466501682	0.720694835788	0.676016706169	0.67305611408	0.436133263174	0.621578061602	0.712586984598	0.623932400832	0.714179561414	0.702516209913	0.652951558558	0.681355657917	0.643291047069	0.634347359973	0.65267045661	0.648578412428	0.657789408267	0.632170104028	0.740128389982	0.68206223229	0.698553315342	0.629305301171	0.658631510858	0.710772842418	0.542004393855	0.649433719911	0.750584394538	0.665600748259	0.656625832842	0.656371933911	0.675230665383	0.472671561229	0.609922086511	0.705963203781	0.470114778603	0.619622523872	0.635903282315	0.631333562768	0.708257539643	0.620204337853	0.705194909815	0.632414181542	0.675455955716	0.616467718763	0.674611898094	0.749710531699	0.888466054152	0.767046886903	0.795755290838	0.613771703629	0.667149924738	0.622526235166	0.678415862461	0.602884772693	0.6873779325	0.689674285113	0.659536484791	0.669664442056	0.501811696051	0.696571948848	0.659700376128	0.743874425139	0.664053334708	0.826460842161	0.804637102163	0.699017845753	0.681801615786	0.0	0.647075593313	0.7149514214	0.704319251655	0.654812614137	0.614396189061	0.637403151485	0.691074520829	0.680976847664	0.615690760002	0.645958170872	0.61981854183	0.731387475831	0.649504374599	0.660280413376	0.722371842381	0.697933249809	0.634868089033	0.659112769139	0.65188814172	0.645556922259	0.638203201491	0.687936644347	0.763638032857	0.642888804913	0.598537135556	0.676293476402	0.681279139227	0.623314136338	0.604909922805	0.703605143852	0.65950362538	0.716146553339	0.640083760115	0.759144374845	0.712697013523	0.730871360513	0.617250781174	0.698126395087	0.657664089249	0.616039397684	0.673988291163	0.634612564064	0.749626555833	0.67425259498	0.635309593146	0.681919550864	0.672200209428	0.651497587018	0.7009978927	0.68381501702	0.637481930079	0.705624880005	0.653936717975	0.632424998558	0.610094025709	0.66549145805	0.637769408818	0.689493272355	0.661654792093	0.633369275904	0.660902168664
H0487	0.668331534399	0.90600773112	0.807021738727	0.877459208631	0.838829375573	0.747448615085	0.68095633714	0.645869467244	0.6357548188	0.626871374409	0.635971453823	0.693530325617	0.608527834141	0.695877252133	0.690455841538	0.607897497229	0.681852649091	0.667784267732	0.689597034276	0.658997660577	0.676142461032	0.621917006228	0.650510264586	0.757347945364	0.659036055361	0.673476518308	0.633653831622	0.651263086592	0.68614379513	0.667420299605	0.631299173725	0.733889235729	0.666051515311	0.669282084043	0.663560610742	0.710257547833	0.63402426225	0.652709358545	0.681176565274	0.657117251417	0.664017726262	0.638409707137	0.665083080197	0.719093866383	0.626181024081	0.694351810516	0.618920213771	0.656679117442	0.631059725304	0.642003866657	0.728782695067	0.880557934943	0.754423172108	0.779074162751	0.650783211968	0.644017268916	0.615731670755	0.667132304305	0.638640253007	0.649162651875	0.674936990101	0.655705294996	0.674510118106	0.671259656089	0.618141083368	0.66237128376	0.683400971599	0.650015868857	0.806652371911	0.781105086964	0.665629902198	0.680736978119	0.647075593313	0.0	0.659056573467	0.690625618358	0.638829427282	0.684173110846	0.662116183214	0.691503528172	0.71072212405	0.682849931129	0.701870900228	0.640324796616	0.690929666787	0.674742022242	0.697032049251	0.656197379871	0.727792887678	0.594174940428	0.714495664187	0.682993681273	0.672011345034	0.652997576529	0.661760362493	0.776159043126	0.597549851396	0.628939805564	0.658616737904	0.681725605492	0.650397969469	0.639282167438	0.689072487131	0.659467207864	0.721386477016	0.639155408415	0.748468169203	0.732229718911	0.736426655531	0.625663595638	0.686781425476	0.652218657429	0.672492946609	0.698386668526	0.64549037901	0.741935325107	0.647235364982	0.660099075766	0.674084351386	0.674967105584	0.650513297198	0.645483671657	0.705457175202	0.651704842047	0.71324618706	0.688185959422	0.692630931544	0.640674192426	0.663162324729	0.64301456117	0.711425344486	0.678552695323	0.669088874751	0.682438112182
H0705	0.689847955624	0.8832940891	0.755449787181	0.866360964343	0.80420350594	0.740172928541	0.633517287364	0.609951234354	0.464754697609	0.712377195003	0.675937719982	0.660677249131	0.678788482339	0.612734009346	0.642675812338	0.50677018583	0.678488455279	0.706542563193	0.666683109987	0.654093439048	0.705678176721	0.617581145093	0.629860032271	0.732069293661	0.636802864303	0.655693501388	0.667992184048	0.639978688291	0.608408952945	0.698532827538	0.635582625615	0.722314519058	0.675587910692	0.713345892229	0.650637873005	0.666653553831	0.703323185199	0.65065253729	0.589126016157	0.701017055504	0.658044271709	0.70020596624	0.675192359475	0.702027443611	0.666127363102	0.635293136017	0.696972828235	0.667551118837	0.683567517762	0.70839778111	0.667572348999	0.844113199507	0.673155799806	0.733180633296	0.658067918936	0.688033329374	0.678036092853	0.666532480088	0.643413996896	0.62079393286	0.654427212256	0.623465086118	0.645181698583	0.716036602618	0.492372046273	0.689153414142	0.71082704812	0.68231416215	0.776381577352	0.754025496257	0.657477228288	0.677437500213	0.7149514214	0.659056573467	0.0	0.59426139821	0.622130119514	0.707693622663	0.717774448549	0.708484618555	0.66148164062	0.676317426646	0.708444244508	0.683232677901	0.641552851193	0.700371441645	0.655903185526	0.538827203283	0.658323170423	0.611454807652	0.698389776285	0.687712690327	0.643625943849	0.659235990688	0.634740193559	0.75122721481	0.671544108601	0.650548375856	0.607011123886	0.686088707605	0.718854418124	0.713156460682	0.679883495372	0.610072729904	0.662239856087	0.637351596273	0.688876403161	0.627242552998	0.681293416972	0.626086912705	0.632991255163	0.634956741985	0.641077145227	0.686465758909	0.673523518715	0.72440961489	0.665659970585	0.668512407716	0.6538502505	0.704583129376	0.63808183946	0.439917731917	0.70619093816	0.657483963786	0.643462970326	0.653397258663	0.713417007848	0.656417494886	0.649608667293	0.636657716765	0.712046170229	0.679078218398	0.673771356868	0.701903437466
J0038	0.684178601177	0.893606051894	0.738023713396	0.867471381649	0.814742291607	0.779896412145	0.661877404333	0.602278221358	0.585386507596	0.696296219329	0.695915530028	0.656168797751	0.671727353441	0.601747961961	0.63598647895	0.588805071885	0.672953637872	0.642755075616	0.643866157179	0.648877560783	0.643528549096	0.601728701491	0.628617250712	0.763109835161	0.58916142949	0.612100049178	0.623153151571	0.566101781359	0.379250009404	0.700801483073	0.58401448327	0.699203057624	0.611130699946	0.708433785831	0.594868027332	0.609418200533	0.692850584523	0.586874208099	0.354069201807	0.681155117062	0.646432615118	0.719490367763	0.61166399585	0.633831071346	0.633702544666	0.426592062076	0.687602799369	0.63215608567	0.655432307314	0.712193143464	0.708906654788	0.85829727529	0.740568240344	0.745549823157	0.642267061486	0.642700097689	0.700087632275	0.630617911798	0.662956798016	0.593293463201	0.613765141451	0.638692773899	0.593441588991	0.710430455873	0.549469370915	0.661350161485	0.6527866088	0.649020350601	0.785205945777	0.786754484258	0.619309280202	0.633597339845	0.704319251655	0.690625618358	0.59426139821	0.0	0.611706074041	0.701684355701	0.714300734212	0.732583258332	0.604760427272	0.647759116378	0.732245450008	0.658869650122	0.625930805754	0.649505671881	0.636321656266	0.64095326648	0.620834062904	0.58128778433	0.639850022292	0.635938398694	0.663869149132	0.59085220986	0.613491391594	0.763695863759	0.686316837678	0.610614801475	0.580819487079	0.643936268316	0.65795434447	0.666264289898	0.703400168055	0.611776250455	0.669867206618	0.617499538573	0.684444872295	0.647941749809	0.686955931664	0.638412748567	0.679073055701	0.60699631491	0.61068076678	0.645413676362	0.612756392469	0.75526365847	0.628882666445	0.66342826182	0.648786202969	0.703783315988	0.615175836734	0.568926585194	0.736237305883	0.637500071456	0.44015532623	0.596315948557	0.675214488677	0.645861614093	0.62509189714	0.594604261399	0.750959005203	0.616512385276	0.716547426133	0.726261687607
H0709	0.650238202961	0.88676460107	0.771481322744	0.853125627315	0.832373308312	0.762616011301	0.608910627569	0.623960036837	0.598916347287	0.655844456465	0.635689531515	0.631981496096	0.63837367124	0.662871391874	0.620702512375	0.59327315794	0.623169485321	0.630974180065	0.61650070151	0.630058702378	0.62324299086	0.393454101621	0.555504542766	0.745990919472	0.577094297461	0.655846919598	0.624803793312	0.608027813915	0.623247960084	0.673699939963	0.61371139631	0.6737277775	0.63626948802	0.666951274351	0.620265148012	0.627458688337	0.675078822413	0.579786192817	0.613585842567	0.655483239601	0.591359882239	0.72681009261	0.57679841003	0.689479924245	0.632510389227	0.633434928147	0.651024279664	0.630571629636	0.631964949891	0.701161545464	0.677247700559	0.855331845329	0.7499603332	0.72417290956	0.595695782435	0.649919836071	0.667164069148	0.468747293296	0.591836162206	0.640901514272	0.582871799929	0.420115785233	0.589824758244	0.620789054006	0.568592300254	0.624434139483	0.647442245354	0.655321517727	0.802921103435	0.781367390355	0.605817692403	0.638623380271	0.654812614137	0.638829427282	0.622130119514	0.611706074041	0.0	0.670278422618	0.679086913539	0.711859040084	0.67245236969	0.668093889655	0.681586116404	0.615397798876	0.677752255845	0.615356414164	0.61896855571	0.636430233775	0.617333545772	0.57512637064	0.653928853783	0.623340370439	0.62067213062	0.431158556479	0.616401384099	0.716214246362	0.639871766208	0.572272590549	0.575548763196	0.65334582527	0.609084226124	0.643447120489	0.699251627028	0.609408606897	0.65389284223	0.448309796114	0.681371834304	0.659862715854	0.699862855222	0.580831833842	0.674893498279	0.572357008864	0.618776130888	0.591462410744	0.462168952779	0.699977853522	0.622047026821	0.600544271912	0.64989232477	0.676216377428	0.591504646684	0.612894946636	0.689801729098	0.65018247869	0.641200208449	0.662019128444	0.632066720547	0.570838045373	0.599289884521	0.563990422472	0.683887588133	0.584263743339	0.65742434287	0.673486713624
M0853	0.69329362234	0.89908619928	0.80338548385	0.891103098669	0.849445374182	0.731420463049	0.722253627929	0.655185730521	0.704588467173	0.607245714093	0.640761583697	0.699767023377	0.659226002109	0.707942699725	0.729646236698	0.713300152174	0.683295357997	0.698359226954	0.596925766378	0.687661702063	0.711159311219	0.660242240341	0.648627094211	0.733718045472	0.708613579008	0.695306013164	0.685852226273	0.71795129658	0.694972326305	0.621602722171	0.680255141773	0.77042194549	0.710699546056	0.689612635458	0.709490529438	0.680997844083	0.607724189192	0.657671211033	0.69096627344	0.600700406554	0.663183735742	0.660720218601	0.675107693821	0.704437623898	0.64898848687	0.713401815275	0.661798136991	0.694407623816	0.655951370333	0.702303442098	0.77633689413	0.88288402101	0.761115741745	0.777281411518	0.641431644871	0.70765040868	0.652563789701	0.68391659611	0.639147638927	0.677915605756	0.715944288857	0.666470064613	0.671789327996	0.636781622684	0.698575272302	0.670483746548	0.763754594575	0.698082494328	0.823979735881	0.768158450046	0.72048187918	0.71737025998	0.614396189061	0.684173110846	0.707693622663	0.701684355701	0.670278422618	0.0	0.513236372705	0.585051981433	0.687745553929	0.54794117179	0.482393052632	0.654370574072	0.723589533584	0.676211953219	0.638290140708	0.713682505441	0.673651698416	0.66154880969	0.648153795907	0.673082930331	0.585169024144	0.6509170557	0.727718030273	0.776302049181	0.684550605765	0.648021083223	0.710398123611	0.675077000881	0.675928732839	0.641863892091	0.653294636275	0.631533277016	0.690125232866	0.647324701391	0.688091713284	0.632084928809	0.687830652001	0.643736671348	0.679635822724	0.698429109875	0.653181048574	0.682735045135	0.656599905882	0.755051051232	0.69986279656	0.646670023492	0.707759879721	0.705584330971	0.6884206242	0.67809925339	0.637801270593	0.641221480608	0.712282266888	0.673708563474	0.682181277175	0.646884128791	0.697789593247	0.673191293996	0.661670991113	0.684310217945	0.651432658465	0.664021035086
M0852	0.702657794149	0.894537853091	0.804769046965	0.883621888563	0.840022458349	0.719528652616	0.741308407818	0.681073060298	0.694154983004	0.632765174275	0.666910045366	0.732784640682	0.659349849819	0.709409476546	0.729405628177	0.691758810469	0.701074868578	0.692684889744	0.673729801411	0.703966266263	0.728839870579	0.682149051163	0.6833239688	0.733254334568	0.715689945145	0.698458202419	0.699988712153	0.703208695331	0.721044963679	0.632088682377	0.711076867729	0.766974822903	0.71754660841	0.68331719723	0.709536351403	0.67174314386	0.637316294425	0.68593924349	0.715727932605	0.641398721179	0.682786406413	0.671239829335	0.698844851467	0.718352721278	0.670020966973	0.717647978777	0.648013053492	0.703037276611	0.671304306254	0.668022198245	0.75107378224	0.866412957068	0.765287808	0.775237420637	0.672605777069	0.698386947799	0.655334379165	0.704890812061	0.652996478003	0.708214221376	0.723304177813	0.699590987969	0.713567062879	0.644073931392	0.700660281729	0.689237849834	0.759087412024	0.702228423274	0.814327075338	0.760682265259	0.727265049248	0.732186188019	0.637403151485	0.662116183214	0.717774448549	0.714300734212	0.679086913539	0.513236372705	0.0	0.546952018793	0.714833706512	0.535303817556	0.52328668124	0.661441734231	0.748380363804	0.686828337292	0.691339548512	0.742978542797	0.710040066219	0.681227387725	0.67770929775	0.709519398739	0.660020630017	0.682320815271	0.729639168591	0.788014529694	0.663858626463	0.665485772546	0.725123652398	0.695458445244	0.682573228304	0.655955408455	0.669428272108	0.674667056432	0.67485188868	0.662556509307	0.724886212379	0.702289295905	0.710136137091	0.66045811377	0.691522679085	0.703963510607	0.673119205927	0.714134275274	0.673950388042	0.770332989415	0.701165828038	0.657866909399	0.705642473042	0.694007102259	0.702950745606	0.703211167366	0.652925770071	0.662393596998	0.721829158514	0.683008502369	0.694666551701	0.671517138511	0.717746445749	0.69798220861	0.666466149827	0.716598856059	0.645486892579	0.671556849408
M0851	0.700119259773	0.877459447541	0.798014203131	0.854059777599	0.827208528133	0.717678922354	0.717400171331	0.685890257518	0.717579480932	0.642536088902	0.67200896273	0.744054608905	0.690594537936	0.689251574001	0.765288427886	0.717919995309	0.713453769348	0.734217828808	0.701838737668	0.683980763563	0.735269458363	0.68449308232	0.695836144391	0.763974635855	0.737446395796	0.695056302805	0.719411753381	0.720208728528	0.714722887904	0.669037774198	0.689233639555	0.7558011043	0.729500898212	0.726070321128	0.72510644821	0.700081748302	0.643840495586	0.685268104698	0.714402124771	0.676722175136	0.68283702665	0.668433791555	0.711792370341	0.718675991199	0.680306765131	0.72164975352	0.694661946632	0.721209644813	0.679673101736	0.702771565955	0.750026499467	0.863148842459	0.740701128866	0.767637591165	0.694140541113	0.715139300469	0.698669288787	0.732200689957	0.662040087742	0.697750917482	0.731599098987	0.731541318261	0.71184330631	0.690534125195	0.736009569173	0.723144349393	0.735635594459	0.709054446561	0.827660707478	0.75955520573	0.754748555058	0.730940970538	0.691074520829	0.691503528172	0.708484618555	0.732583258332	0.711859040084	0.585051981433	0.546952018793	0.0	0.698682909928	0.632485154128	0.609883866872	0.681111997716	0.712595355505	0.725861204454	0.704511806652	0.719824155876	0.741415266677	0.697593427276	0.715712933226	0.754695360048	0.67846856516	0.714546820998	0.723154373588	0.795174970194	0.696390852224	0.66127834358	0.730798974758	0.725623039544	0.708140093816	0.673859282827	0.669705279577	0.653429384122	0.711577389044	0.68174162553	0.745529781743	0.704455767333	0.710518197188	0.648682395566	0.675220615806	0.702004724139	0.686989569014	0.725403990867	0.705104611002	0.763469586336	0.713311091705	0.696408013744	0.712536004388	0.71852239121	0.691184132207	0.697261056481	0.655105067072	0.668779756751	0.728325639025	0.685957454347	0.728179443681	0.707662395779	0.729146618438	0.695450140206	0.66696187916	0.733269071932	0.6646884571	0.677924549916
J0128	0.673525278817	0.865893315062	0.719565136792	0.836923402721	0.801469969219	0.767335550964	0.676425924067	0.538176933877	0.589093049043	0.668455243548	0.70203860219	0.656392435781	0.683607367779	0.454057229586	0.702374720168	0.63135760654	0.674848991084	0.681077003128	0.642538129725	0.653630209493	0.663481979193	0.634346372054	0.637380239183	0.766272646469	0.687913945222	0.599162353765	0.439356335795	0.460605110962	0.58129235751	0.704223309023	0.537468749226	0.664125529057	0.430352655185	0.705790204718	0.437045865934	0.614218143372	0.66102249976	0.606552097052	0.552182713546	0.666785310926	0.660182132306	0.702603121024	0.634905722526	0.376127044027	0.597668996553	0.544537560398	0.72396205581	0.643131330065	0.58910944388	0.723016655242	0.721738041142	0.817485772712	0.726349236377	0.742270727075	0.61783318282	0.611741660648	0.692110905212	0.701198028569	0.622053769348	0.536100480262	0.669367064788	0.67801900962	0.623690066854	0.7001971575	0.606835185771	0.656446846135	0.615439408275	0.607299177559	0.786818745715	0.749822911407	0.70212737068	0.645463092513	0.680976847664	0.71072212405	0.66148164062	0.604760427272	0.67245236969	0.687745553929	0.714833706512	0.698682909928	0.0	0.67973693584	0.734984810989	0.615335187072	0.621623848724	0.687060738171	0.675985399973	0.674159190626	0.707790291409	0.568557009559	0.703820315328	0.660279494706	0.626252461739	0.639077850933	0.608678466059	0.746656452334	0.705359862149	0.612037550369	0.664623718111	0.654164682692	0.651149426358	0.661252605658	0.670904402327	0.602878655175	0.69177731656	0.664913459704	0.710842759841	0.676336601051	0.681372119994	0.651246788481	0.685370138492	0.647688927185	0.657406287864	0.656370076011	0.652534462402	0.724707389593	0.580141627804	0.710495714963	0.645543310385	0.705973358947	0.601696885287	0.581377541538	0.731474981661	0.572819283396	0.539402727853	0.315054067043	0.700724327263	0.660492359248	0.665695256267	0.581331631091	0.738692966346	0.638389944369	0.704422301366	0.716370587628
M0855	0.663207374333	0.907722105327	0.770417341299	0.870516204124	0.842912602906	0.738622163777	0.72573647392	0.669397642714	0.674171603995	0.625923097295	0.638565931602	0.695641096674	0.623207426322	0.671122524795	0.671052723196	0.687056210318	0.669618354991	0.655264387403	0.617496602442	0.688855452177	0.689648714439	0.650908681022	0.619127429852	0.727990344352	0.66614849112	0.66494917471	0.674203723273	0.670319614132	0.653676210243	0.599804287537	0.658453846026	0.740098403432	0.702474054713	0.671466383965	0.686337882592	0.649064544049	0.619437616208	0.640201235067	0.662401319541	0.608409568212	0.625951838046	0.669068552722	0.643795633506	0.703640725078	0.640783756065	0.665271660614	0.64649470754	0.686933229273	0.653745747603	0.669940943453	0.747150630629	0.850027889126	0.750858890413	0.76332813915	0.651038212265	0.709158322462	0.641660009989	0.64776535142	0.634392976756	0.686317675366	0.688804341694	0.656219610676	0.684879393944	0.633977305793	0.681202417933	0.679796367515	0.739152056492	0.708906394135	0.823898214154	0.777024950208	0.688144149252	0.68775897502	0.615690760002	0.682849931129	0.676317426646	0.647759116378	0.668093889655	0.54794117179	0.535303817556	0.632485154128	0.67973693584	0.0	0.561864510475	0.626106484086	0.692144794388	0.654499436403	0.634856697027	0.701528341461	0.65531958636	0.632082448468	0.633642943237	0.672268945558	0.613389169203	0.622291480271	0.695002891886	0.77954171792	0.667814342257	0.612656176919	0.66444337129	0.666564528289	0.64132002977	0.660962042746	0.691669257348	0.626908115006	0.669570702304	0.637588254352	0.709956666276	0.669822947442	0.723651735108	0.628616879648	0.673152686863	0.670187763434	0.607552230654	0.648794313229	0.623935170276	0.759960500172	0.700019608498	0.614439409791	0.694009759376	0.681798372359	0.685355116929	0.676804249954	0.636817757561	0.634179645735	0.680035029319	0.662711664212	0.653815082031	0.633211601971	0.682655013753	0.663650564011	0.678424578898	0.674854345043	0.656872300316	0.688318526571
M0854	0.719119306491	0.896305528794	0.809130962127	0.888468427446	0.83688781685	0.726401632752	0.762331132966	0.706026544188	0.716235135432	0.64734171327	0.682492022286	0.724483097217	0.675361423329	0.723804429997	0.7277652412	0.723552489609	0.713992080866	0.709121946147	0.666720178393	0.689296178075	0.728341113166	0.681517206715	0.705398562101	0.732627893076	0.728143376485	0.723523090191	0.727120426734	0.732218516116	0.734196791639	0.643213735936	0.72931362474	0.774268117981	0.732513736782	0.69908701099	0.722541390391	0.714871569967	0.654450271018	0.696604337423	0.726000215573	0.644431386455	0.688473765783	0.687919145505	0.707596672005	0.736305901722	0.677539791113	0.752718879735	0.671898815386	0.70584350648	0.681829535778	0.712012978726	0.74926630945	0.879013719518	0.759934465877	0.772639291097	0.664251746153	0.728418548044	0.67285058373	0.707299241448	0.667178944537	0.717444906481	0.738800088859	0.684281311328	0.721261507256	0.678072779285	0.71284542206	0.70443955835	0.790034437527	0.715633064828	0.813672080316	0.781678180022	0.731697798842	0.738940278666	0.645958170872	0.701870900228	0.708444244508	0.732245450008	0.681586116404	0.482393052632	0.52328668124	0.609883866872	0.734984810989	0.561864510475	0.0	0.680081789656	0.750986168883	0.685707170707	0.687675822558	0.748710227184	0.707085446481	0.703706913113	0.675136820331	0.708134849879	0.677708264098	0.666510333513	0.728630847773	0.783786766632	0.699727027715	0.677528725931	0.722524434999	0.701949907172	0.700710445181	0.686887828558	0.699557253536	0.687574321465	0.701693017418	0.664714655639	0.704353830841	0.657976045174	0.714451082619	0.66970266639	0.693949367411	0.727108974666	0.677334035335	0.704443619507	0.662575110546	0.774152746948	0.712473666756	0.686479194321	0.702588633391	0.715157700612	0.706514800204	0.710860526053	0.676253201473	0.668126508952	0.754293908392	0.719621118537	0.714433007907	0.672504316935	0.724834178751	0.720388430547	0.68832608221	0.718422986493	0.65745024058	0.701171862652
