	F0380	H0617	H0613	H0618	H0846	M0828	M0829	H0757	J0060	H0577	H0571	J0036	H0661	H0664	H0915	H0914	H0668	H0851	F0371	H0587	J0078	J0076	J0074	H0742	H0866	J0058	F0445	J0042	J0040	H0775	H0849	J0020	H0790	H0793	H0796	J0126	J0024	J0054	J0056	H0762	H0647	J0072	H0768	H0781	H0681	H0785	H0886	H0659	J0022	H0800	H0716	H0656	H0896	H0700	H0812	H0705	J0038	H0709	M0853	M0852	J0128	M0855	M0854	J0124	H0624	H0627	H0667	H0622	H0682	H0680	H0684	H0523	H0689	H0823	M0839	H0736	H0735	J0003	J0001	M0848	H0638	M0845	M0846	M0847	M0840	M0841	M0842	M0843	H0694	H0693	M0833	J0018	H0838	H0930	M0834	J0090	J0092	J0094	M0831	M0830	H0601	J0109	M0835	J0005	M0837	M0836
J0040	0.753693983397	0.674545375147	0.590289368104	0.653038871109	0.669205593087	0.677300625703	0.672387534131	0.658907930428	0.641143188856	0.689472179479	0.624226464111	0.645329390156	0.641101842903	0.596384022114	0.671651211253	0.644686607396	0.596299876909	0.580211719476	0.73584731232	0.660972506387	0.616796542454	0.621270495557	0.592635314156	0.682853874648	0.607840784383	0.659040998503	0.677990164376	0.606038519663	0.0	0.666207415735	0.613308854767	0.613746524085	0.660494450122	0.604749804372	0.7048492922	0.530281643612	0.663005960759	0.617723006047	0.607398320235	0.686877095841	0.629090541266	0.641853019548	0.70297160878	0.683884246327	0.659945008221	0.606466282222	0.607008581766	0.655377096139	0.537814130612	0.685866599289	0.614632358801	0.634496171263	0.670348871449	0.675932211484	0.675230665383	0.666653553831	0.609418200533	0.627458688337	0.680997844083	0.67174314386	0.614218143372	0.649064544049	0.714871569967	0.618657380822	0.663360765125	0.657410205629	0.592517984592	0.68726124741	0.626151020831	0.614820192005	0.629040570199	0.615992885003	0.626922181278	0.668173372432	0.574230420962	0.624464034723	0.634738688677	0.657593181939	0.677840325186	0.585697356517	0.621142196235	0.694761723145	0.65401513884	0.682531010432	0.598303430995	0.649093852952	0.622937761786	0.602591699438	0.628390050935	0.63259865569	0.635812874961	0.688555231358	0.627088237673	0.606734794329	0.700573537925	0.606979509696	0.609516947798	0.607754437258	0.653287644456	0.624324674396	0.653482441842	0.462665113968	0.716119220169	0.551994005274	0.680892716896	0.69589025414
H0775	0.734556827029	0.746688778459	0.626718726326	0.664860498758	0.407329607517	0.656091930011	0.711978125343	0.650205138299	0.674862871486	0.743155036043	0.672890721984	0.703536420552	0.696665043504	0.628346772453	0.656131274637	0.6821863102	0.63664201279	0.653286254388	0.757439606033	0.703230194275	0.624528912746	0.682317348485	0.673219441916	0.521375211044	0.643738290528	0.677455099406	0.6742924527	0.686049668684	0.666207415735	0.0	0.623611480145	0.673464943147	0.403819006613	0.677540105624	0.620348030369	0.680449306428	0.694034105068	0.622165497813	0.669344883982	0.649205478867	0.698091303381	0.621555227359	0.662631909623	0.650984161091	0.699935184027	0.619239885251	0.651332973577	0.697781582402	0.705248035676	0.551400377116	0.673675128492	0.678502754225	0.735772381275	0.708887538268	0.472671561229	0.703323185199	0.692850584523	0.675078822413	0.607724189192	0.637316294425	0.66102249976	0.619437616208	0.654450271018	0.650495474283	0.695065000733	0.699878126148	0.660875310568	0.728280087999	0.724485551006	0.67443372553	0.692913350012	0.596823031407	0.665427752798	0.657223709849	0.604893903389	0.664441933815	0.668515502592	0.58834783395	0.646898828966	0.625644207828	0.666388862408	0.742393364344	0.702382948638	0.708729498574	0.62296451668	0.658572792482	0.70417296319	0.647772118455	0.708824298847	0.654626073945	0.640000477786	0.66822467994	0.672523335632	0.639819276343	0.654895655898	0.63196720742	0.659858686576	0.641445796776	0.70209822213	0.6410745034	0.702759738813	0.656087680336	0.672714759503	0.692297318537	0.672259096007	0.687867867447
H0849	0.76295783472	0.647747946685	0.581441212221	0.591980082898	0.577572598205	0.629023749967	0.626878562519	0.619236707197	0.630127658597	0.648883238218	0.59868745067	0.600378335192	0.63241202395	0.609773116629	0.48639950781	0.50243407506	0.556806244197	0.56218239009	0.731873198911	0.618086306569	0.585918656037	0.564491006267	0.576591049522	0.651854915233	0.534777185632	0.584151418881	0.613036373319	0.590182103756	0.613308854767	0.623611480145	0.0	0.565000897657	0.600990488908	0.579214989054	0.684100721539	0.583639275658	0.643838165314	0.555738004889	0.581559665124	0.649632331793	0.583525584799	0.560099527345	0.691997531313	0.638198911681	0.609533693109	0.566600134851	0.587043543885	0.598883694842	0.580807030248	0.617455032513	0.570220563105	0.607887414508	0.636418610442	0.630294771734	0.609922086511	0.65065253729	0.586874208099	0.579786192817	0.657671211033	0.68593924349	0.606552097052	0.640201235067	0.696604337423	0.581633101147	0.656361690104	0.639270118269	0.627545803434	0.634752440946	0.659965815085	0.642832414112	0.628160035227	0.611944172295	0.564689865544	0.638184525332	0.554921197218	0.636533094149	0.611685533706	0.587863770659	0.640266555519	0.590133438339	0.559022088569	0.708600578011	0.660631881895	0.691235555366	0.591768662904	0.658782759588	0.574495188725	0.609152868238	0.618941192768	0.576282955927	0.595894080741	0.602939163191	0.408900493417	0.634065402211	0.717259296697	0.589201761286	0.587587581784	0.606833918434	0.628277316922	0.582485769371	0.621468673942	0.516755596693	0.715742443029	0.590059564286	0.64477434522	0.671085585121
J0020	0.780238379679	0.60433080007	0.55538888666	0.573244269802	0.678908829885	0.680232120301	0.646394578912	0.673262976408	0.557886678323	0.64099400827	0.578000215854	0.642809976691	0.653717359585	0.632154343152	0.638880203509	0.665276683094	0.573665981962	0.607720196392	0.768985333644	0.586055077358	0.606876186429	0.526039196261	0.328852919426	0.716108674758	0.54024384994	0.559653515974	0.709446935236	0.572636587977	0.613746524085	0.673464943147	0.565000897657	0.0	0.659593203178	0.643705460353	0.706493537974	0.624751111053	0.595740537988	0.604907662527	0.356363174927	0.704033412384	0.621537622175	0.630470878756	0.703740252553	0.712712623742	0.651185369717	0.640383366745	0.552477855217	0.640667240338	0.592373856205	0.725876169772	0.522804104962	0.635254440036	0.621974204348	0.63379449007	0.705963203781	0.589126016157	0.354069201807	0.613585842567	0.69096627344	0.715727932605	0.552182713546	0.662401319541	0.726000215573	0.636616916407	0.621081989039	0.650572324825	0.634206056569	0.643911460114	0.652193093793	0.664782236346	0.621912092929	0.616528275607	0.592452543223	0.684940569457	0.584343634405	0.625373281155	0.658094588583	0.640093898539	0.682988227687	0.590245351747	0.612166037745	0.688620795623	0.642984069849	0.663597983699	0.625082373236	0.66663518467	0.597173372731	0.621276585257	0.642850725426	0.612778536569	0.667305399679	0.686982775332	0.581856032005	0.540951427097	0.724117026424	0.601458653308	0.391547763817	0.548493467395	0.685505473791	0.619212215416	0.602998792502	0.56576170809	0.742106302171	0.608465741385	0.71050972478	0.735545853556
H0790	0.754489972517	0.740520476186	0.652477567738	0.680160541854	0.450878346258	0.648943029505	0.714608336611	0.659159442736	0.683713181163	0.731955814605	0.67752174914	0.684411476849	0.690918227539	0.600462534802	0.667445622124	0.668959477323	0.639302141008	0.631482531204	0.755606802406	0.709114118186	0.649161313698	0.67704506101	0.66031076501	0.528330298426	0.656162016915	0.676145741575	0.664430791285	0.666151934432	0.660494450122	0.403819006613	0.600990488908	0.659593203178	0.0	0.651362096388	0.643798162941	0.667882367735	0.696157951148	0.647415819441	0.664964452073	0.653700486454	0.702004013641	0.640985043221	0.672512450871	0.632712573678	0.684042743204	0.632794537627	0.671922364811	0.676045749438	0.689531724795	0.562590239939	0.694489445146	0.654996477101	0.718630861282	0.717826448891	0.470114778603	0.701017055504	0.681155117062	0.655483239601	0.600700406554	0.641398721179	0.666785310926	0.608409568212	0.644431386455	0.64165802134	0.712240892804	0.675179968301	0.63211738765	0.742458478644	0.704333681017	0.644810352948	0.663441814289	0.599299122627	0.644973940824	0.658541386854	0.601064145329	0.650786028236	0.65022183401	0.592633257418	0.673552672656	0.647589734666	0.646786240246	0.735088568685	0.695808889284	0.710988785625	0.625063772825	0.671951818052	0.662642002717	0.621310680826	0.6836088834	0.635647507692	0.623082904476	0.668573454144	0.663577319186	0.679636197631	0.656050881604	0.644894714143	0.674158584114	0.650434599462	0.66133791777	0.625554439945	0.694289356289	0.630986111942	0.676662364612	0.667834167863	0.671872402763	0.684314127973
H0793	0.726876439774	0.633486299757	0.650975340147	0.607265397862	0.618750684998	0.590126111396	0.659738789811	0.618261662441	0.695721522452	0.635752756328	0.598444825834	0.612564107121	0.602319364984	0.631125971257	0.61112726183	0.619780011849	0.57461660964	0.484347876868	0.715332186113	0.620247401904	0.639423897173	0.625558436242	0.654782469957	0.660860552522	0.634443375972	0.642110183707	0.638434042945	0.615767100625	0.604749804372	0.677540105624	0.579214989054	0.643705460353	0.651362096388	0.0	0.695900235239	0.560265176575	0.701371700781	0.602606318528	0.656473312922	0.646523834011	0.624268671403	0.623523158871	0.680243233435	0.627603941101	0.604241945996	0.467853298165	0.669985518391	0.605597695276	0.598898648714	0.629145933046	0.619526679632	0.61933112827	0.628299006635	0.645679973744	0.619622523872	0.658044271709	0.646432615118	0.591359882239	0.663183735742	0.682786406413	0.660182132306	0.625951838046	0.688473765783	0.608215524411	0.68461036377	0.599889687925	0.595764259284	0.650369279328	0.630508316938	0.627886950362	0.606299002115	0.630243263835	0.590969371884	0.60977910579	0.542630202528	0.632344458961	0.595327085488	0.621400502354	0.680867823209	0.619425205672	0.585256556334	0.680121306452	0.644856095686	0.675390360486	0.557584612433	0.645039835285	0.593963144716	0.574949495143	0.605055182285	0.590378789767	0.580666514315	0.631570977918	0.608636444023	0.653438614526	0.674508578567	0.622777838312	0.660010716613	0.662695012	0.59934549832	0.568786097072	0.609992155714	0.56010306613	0.698927393709	0.581827296014	0.608086501237	0.65376879828
H0796	0.716752752247	0.740965004117	0.630504279798	0.70577983234	0.654908464852	0.681172658667	0.738949747484	0.570575579462	0.692073527317	0.762066551825	0.708229977723	0.719007842529	0.714521543416	0.693954960913	0.658963374863	0.71464856447	0.702863683471	0.712504432285	0.730272130048	0.719726387787	0.688295218993	0.715186692127	0.719410643114	0.645997748916	0.662801862312	0.702591850043	0.714495378517	0.705587186146	0.7048492922	0.620348030369	0.684100721539	0.706493537974	0.643798162941	0.695900235239	0.0	0.699884318978	0.725040470888	0.667705816212	0.715546781874	0.541049692516	0.680632192424	0.66495886362	0.53344352382	0.555930793524	0.723098097277	0.671729951616	0.652152281774	0.736205435306	0.720724532967	0.672038281422	0.716856007727	0.695529520431	0.732710678774	0.690265752451	0.635903282315	0.70020596624	0.719490367763	0.72681009261	0.660720218601	0.671239829335	0.702603121024	0.669068552722	0.687919145505	0.671816683876	0.67312453867	0.732387699508	0.719132438319	0.748126688931	0.744870340726	0.705846291634	0.710567933439	0.686179691543	0.716725266821	0.584496362471	0.666163307565	0.703354033528	0.718033964452	0.678900596775	0.691196369692	0.690038090416	0.700623774824	0.762894742064	0.737378302116	0.761127113263	0.653467570267	0.670286405502	0.701947325014	0.650067265285	0.74064248463	0.703708473899	0.704435888604	0.718677310546	0.713508005586	0.703689767731	0.70504813455	0.640990094862	0.710440048504	0.680727652825	0.738608871359	0.704764705554	0.735323575685	0.698882773219	0.710181726565	0.724033020543	0.681051680685	0.69356726182
J0126	0.749639827703	0.635443066957	0.612930577459	0.622151619179	0.6523141451	0.620889800416	0.593847179594	0.597226119622	0.657187649794	0.596616240572	0.618177502582	0.626375262175	0.577675276373	0.630856714344	0.601479762637	0.569054182443	0.588778605379	0.577384096161	0.718709269525	0.570639622496	0.620556578258	0.588634182938	0.646491035928	0.656854788082	0.604827601484	0.6190283517	0.640754829576	0.590273723733	0.530281643612	0.680449306428	0.583639275658	0.624751111053	0.667882367735	0.560265176575	0.699884318978	0.0	0.683661769561	0.590066127859	0.635978155543	0.629685932873	0.576970423255	0.602598043297	0.683207920606	0.641843841857	0.589112183762	0.58165698605	0.643244778778	0.576249417126	0.504631142005	0.639311665224	0.587776385963	0.576190247278	0.577638882886	0.597483622115	0.631333562768	0.675192359475	0.61166399585	0.57679841003	0.675107693821	0.698844851467	0.634905722526	0.643795633506	0.707596672005	0.576404146075	0.651809134362	0.5933129192	0.612942072907	0.636732489196	0.597162033945	0.625967638777	0.591027234365	0.646127520687	0.566602953619	0.633587447185	0.567155793399	0.639556824159	0.587880638009	0.639346277278	0.705595796888	0.615887497537	0.573142158733	0.698495008814	0.665584313944	0.703596537634	0.600663656239	0.682504410026	0.599314620532	0.583700974368	0.58425786823	0.576213935183	0.61667270979	0.666290319422	0.611583931128	0.632086166556	0.727967370951	0.615759317226	0.633042435313	0.632286889932	0.611656931651	0.56738630967	0.567343818057	0.446159861221	0.728864336173	0.443304025873	0.645679749131	0.670478635359
J0024	0.767791190832	0.717911560465	0.575506025581	0.655188337564	0.693375462819	0.70879543175	0.677297205924	0.706615982329	0.532952906141	0.716883128289	0.671882100528	0.693356020056	0.720296077371	0.689083599941	0.691735190854	0.707795319737	0.653631972632	0.677747902525	0.766055067784	0.720870128019	0.518280360835	0.539281128166	0.586116443511	0.721584955664	0.601423660314	0.49898859336	0.717055496886	0.491129270564	0.663005960759	0.694034105068	0.643838165314	0.595740537988	0.696157951148	0.701371700781	0.725040470888	0.683661769561	0.0	0.636881711866	0.586097431712	0.725832146503	0.667652404524	0.5944542948	0.740719493482	0.73531341719	0.722865524765	0.663056858509	0.594754176552	0.709774537077	0.67413277489	0.721359022832	0.634450783442	0.706627908014	0.727306466	0.672571589758	0.708257539643	0.702027443611	0.633831071346	0.689479924245	0.704437623898	0.718352721278	0.376127044027	0.703640725078	0.736305901722	0.648152151909	0.630846914301	0.734649584453	0.6950280963	0.700598530923	0.744019921798	0.737876189624	0.716784176656	0.681404874619	0.644323744845	0.714581324672	0.647290916891	0.675291306729	0.686817530325	0.685635817508	0.683625977612	0.658625136122	0.679311996205	0.710234067346	0.715213885712	0.706681846069	0.66436734324	0.690024390028	0.664784755718	0.680117787488	0.711383005084	0.66172433253	0.723322787599	0.69803085694	0.652299987832	0.642389696829	0.742227543769	0.601559725837	0.573514343259	0.430808933142	0.741183640335	0.678770564981	0.71059695311	0.636076298648	0.758804835535	0.679854022471	0.727110473862	0.739726906889
J0054	0.750471850796	0.650989787552	0.579628176686	0.594629178067	0.581251127938	0.598439255149	0.659627393068	0.609702009844	0.624167327062	0.663159455893	0.582579342954	0.62792489915	0.637679424936	0.618509367294	0.625480212691	0.629398208533	0.580185401075	0.569581438652	0.746054497768	0.624461842461	0.571160090893	0.58759563396	0.638030753877	0.668621127829	0.558716043066	0.601467528935	0.643768888056	0.580799350413	0.617723006047	0.622165497813	0.555738004889	0.604907662527	0.647415819441	0.602606318528	0.667705816212	0.590066127859	0.636881711866	0.0	0.622802126885	0.63405753226	0.595504661964	0.320788251656	0.680245333822	0.6251209348	0.634188800268	0.556303792624	0.597102450872	0.637627418442	0.57133675971	0.647746273108	0.603243122218	0.612340164265	0.648367789241	0.623986738332	0.620204337853	0.666127363102	0.633702544666	0.632510389227	0.64898848687	0.670020966973	0.597668996553	0.640783756065	0.677539791113	0.428515940137	0.633385692194	0.638549254896	0.628042069109	0.645259117685	0.669349023251	0.650848542955	0.628280229184	0.625309760841	0.608096148898	0.640368189613	0.549463609473	0.631175247082	0.622608117214	0.609173714675	0.648145906881	0.60676448485	0.614857815937	0.717567083887	0.641725737083	0.699614349297	0.542553450053	0.619567729754	0.63045665545	0.610834516489	0.636401878342	0.606389365817	0.603186527803	0.64120321121	0.576935947829	0.597149749782	0.695779259848	0.392746393234	0.640496003434	0.596486124186	0.653008861076	0.59529526418	0.638572436663	0.556518574306	0.715668016219	0.623066239807	0.628731950607	0.656195509488
J0056	0.773161459538	0.663643017892	0.571221590186	0.580848511906	0.680709904394	0.700981991712	0.66306265849	0.692938983409	0.58453308311	0.669820596524	0.607329548233	0.661229316785	0.691289227151	0.633452408384	0.663652158222	0.66190160639	0.621246903873	0.601766591824	0.778112693386	0.628521107057	0.595070547831	0.564759435688	0.290687589109	0.694647878403	0.554694883413	0.603866866584	0.714422729298	0.576016390223	0.607398320235	0.669344883982	0.581559665124	0.356363174927	0.664964452073	0.656473312922	0.715546781874	0.635978155543	0.586097431712	0.622802126885	0.0	0.712310548051	0.626461136774	0.632921276395	0.727465443845	0.723535645386	0.658285469147	0.617076053835	0.553819681681	0.663797040714	0.622228043999	0.716900354089	0.576853452832	0.669080541687	0.663096470377	0.658603568445	0.705194909815	0.635293136017	0.426592062076	0.633434928147	0.713401815275	0.717647978777	0.544537560398	0.665271660614	0.752718879735	0.649611266198	0.605343446494	0.683174991491	0.642862039766	0.648866376099	0.66796509633	0.696988586053	0.657936309936	0.628867310178	0.615755761435	0.712340771801	0.596640074408	0.652750138506	0.670801379137	0.649241470734	0.679782575745	0.616340231106	0.646448391144	0.696911943069	0.664125025854	0.678534436966	0.635966634141	0.700574721924	0.61850939526	0.636325210976	0.681155583298	0.636359055875	0.666096228371	0.69345429775	0.593019460352	0.565017611382	0.733198971341	0.624640660494	0.41074791119	0.572181276659	0.705988384612	0.642774059602	0.657411284293	0.572646284161	0.764310475465	0.621328651197	0.712893746066	0.733115612693
H0762	0.735507857095	0.709228172813	0.655742844755	0.670838528136	0.635835259324	0.651899950524	0.69442036607	0.45578049104	0.705315793439	0.68976459876	0.63905290794	0.675893615938	0.666034136955	0.669884443675	0.63887834026	0.655164027902	0.647265538282	0.656498108367	0.738608518522	0.659104600644	0.674488359746	0.670643758171	0.714453653129	0.638901208601	0.63795822308	0.688263865829	0.669928712957	0.673080926527	0.686877095841	0.649205478867	0.649632331793	0.704033412384	0.653700486454	0.646523834011	0.541049692516	0.629685932873	0.725832146503	0.63405753226	0.712310548051	0.0	0.664272538697	0.656102516577	0.521553591874	0.498522685395	0.651950531474	0.63434302484	0.687027048946	0.666167891116	0.670354155208	0.610259257947	0.647720822981	0.640341180728	0.677754394399	0.658439814869	0.632414181542	0.696972828235	0.687602799369	0.651024279664	0.661798136991	0.648013053492	0.72396205581	0.64649470754	0.671898815386	0.627531087324	0.691966536617	0.670369082096	0.66941053729	0.699592879568	0.682378836197	0.650226606995	0.667224228631	0.675665754225	0.650609682297	0.497832042684	0.62010617039	0.684558343519	0.645095280191	0.663835887816	0.725675807944	0.68000667358	0.629900527646	0.72889336877	0.707360178655	0.751409207128	0.584091814218	0.668775301321	0.650275956841	0.630050956944	0.699128439206	0.628497497393	0.657564905847	0.690676444569	0.672394139094	0.685240163344	0.709405440745	0.650072799041	0.700492777371	0.708772518736	0.674028212881	0.641588352924	0.674292945766	0.642861240602	0.684252733017	0.669193367032	0.638754592409	0.677606540284
H0647	0.740604120441	0.657046932492	0.417321573927	0.595208280459	0.662822066053	0.632857110458	0.636914810405	0.642888091436	0.641640507864	0.649148107434	0.60725254563	0.663256164205	0.638064405951	0.662779439831	0.589528306295	0.625129476818	0.602216571357	0.626500412474	0.741432752749	0.608812423999	0.619227834142	0.606248702072	0.611738138593	0.706946852611	0.498102062668	0.617389821712	0.676773902068	0.601563956794	0.629090541266	0.698091303381	0.583525584799	0.621537622175	0.702004013641	0.624268671403	0.680632192424	0.576970423255	0.667652404524	0.595504661964	0.626461136774	0.664272538697	0.0	0.616415392242	0.690736151258	0.651936738114	0.62249542177	0.620686935835	0.447389036363	0.620111717036	0.605467490018	0.701747299738	0.603104466956	0.624995984699	0.620003223108	0.497276788512	0.675455955716	0.667551118837	0.63215608567	0.630571629636	0.694407623816	0.703037276611	0.643131330065	0.686933229273	0.70584350648	0.618987204099	0.54692642262	0.63016059444	0.637054467299	0.646616648768	0.661277861915	0.655237018764	0.627102514972	0.675511518138	0.62250644238	0.66306229933	0.59511745246	0.643531575148	0.618645806838	0.643230012719	0.667470322043	0.612997320993	0.622179455483	0.712060779889	0.690062862852	0.702062864509	0.587513498765	0.660737291803	0.627889371621	0.617616133295	0.633660986127	0.632626013648	0.64104726522	0.65160632959	0.626819775243	0.639493033954	0.747554509277	0.591230999809	0.62483966793	0.630421311797	0.676366567312	0.623737316261	0.615600073926	0.581307455531	0.732464211775	0.575703503441	0.643091129093	0.678849594678
J0072	0.734603798046	0.69201626214	0.568037850718	0.606117514203	0.613732979531	0.604598056694	0.658360440502	0.618191750861	0.6287085485	0.685748647431	0.595534587769	0.630046347802	0.658604086784	0.638676264581	0.618915491725	0.633285194755	0.596932354846	0.605584728205	0.743710731382	0.664714437919	0.567434007129	0.586242761718	0.645065799051	0.681046163763	0.562425545627	0.561718685178	0.640853235054	0.574383611438	0.641853019548	0.621555227359	0.560099527345	0.630470878756	0.640985043221	0.623523158871	0.66495886362	0.602598043297	0.5944542948	0.320788251656	0.632921276395	0.656102516577	0.616415392242	0.0	0.69518263261	0.63959297654	0.659357227795	0.588694325077	0.585476046907	0.642047186224	0.607881667971	0.650102164957	0.602828610343	0.644416049558	0.678844622964	0.631711072196	0.616467718763	0.683567517762	0.655432307314	0.631964949891	0.655951370333	0.671304306254	0.58910944388	0.653745747603	0.681829535778	0.458931557344	0.638301226197	0.662945580854	0.657142952583	0.651466538898	0.715140459591	0.679516599207	0.646514927843	0.626932389345	0.598360921023	0.638756524889	0.549340013199	0.667920019927	0.628685957568	0.619238071762	0.646968771244	0.611673934217	0.622128676312	0.735415652605	0.693790476791	0.70059912554	0.57325184294	0.640865352511	0.622968863117	0.623683290211	0.667814016892	0.585431305045	0.634278579402	0.631385236082	0.560919144888	0.614974069389	0.719928541961	0.424127507837	0.643701056398	0.57431988423	0.672584482925	0.601566836363	0.660608192333	0.558289625088	0.719161923752	0.620426091123	0.633101975839	0.657373854594
H0768	0.730150934077	0.750098407413	0.652832932211	0.716030447499	0.688937010237	0.681632135667	0.734440214075	0.530196526032	0.715591571176	0.724846315826	0.689574573864	0.719126960788	0.688806204956	0.689885812638	0.672335999709	0.690439109365	0.688916351736	0.699400813309	0.748678919644	0.694227847829	0.712544375236	0.703202200678	0.724876086965	0.667280126637	0.693465394838	0.715054075093	0.713044480345	0.709130747949	0.70297160878	0.662631909623	0.691997531313	0.703740252553	0.672512450871	0.680243233435	0.53344352382	0.683207920606	0.740719493482	0.680245333822	0.727465443845	0.521553591874	0.690736151258	0.69518263261	0.0	0.575527771272	0.690627753545	0.677746526044	0.681391287224	0.70978062119	0.717679277333	0.682423439111	0.703845782043	0.67600302275	0.715371981643	0.684177265678	0.674611898094	0.70839778111	0.712193143464	0.701161545464	0.702303442098	0.668022198245	0.723016655242	0.669940943453	0.712012978726	0.690859063027	0.697356435798	0.707263789245	0.690936488438	0.748863851058	0.713742348321	0.658373136814	0.705293168077	0.691166482189	0.687460054529	0.564661054345	0.662560590684	0.679183083477	0.690874645623	0.689724177165	0.73115370738	0.684272287387	0.681123439435	0.773917828316	0.757904098612	0.761351722165	0.640176234981	0.689025117535	0.700988245375	0.66026736514	0.74089101089	0.681543891682	0.696716227532	0.725348683136	0.72238679806	0.702857178189	0.712030093212	0.653559969106	0.712389300413	0.709364703368	0.719382946407	0.700048804397	0.717683734223	0.699858316422	0.711454674098	0.698145180428	0.693420415441	0.72325297919
H0781	0.737475488838	0.709179371117	0.630860905228	0.652626932137	0.648856477926	0.618567461055	0.691033769719	0.491401068872	0.698568272645	0.704899768927	0.646493407291	0.668583772532	0.65990265884	0.649285447243	0.640903442252	0.671917151828	0.663006060487	0.635166158734	0.738874926114	0.667018427516	0.653594922352	0.663111559634	0.719429965456	0.625975613142	0.637110499016	0.676116327082	0.66584325869	0.659124588372	0.683884246327	0.650984161091	0.638198911681	0.712712623742	0.632712573678	0.627603941101	0.555930793524	0.641843841857	0.73531341719	0.6251209348	0.723535645386	0.498522685395	0.651936738114	0.63959297654	0.575527771272	0.0	0.661463447674	0.612294570603	0.661174417859	0.679999063527	0.662353741993	0.633529857856	0.656622157952	0.636909365465	0.669277866606	0.660509177505	0.622526235166	0.678036092853	0.700087632275	0.667164069148	0.652563789701	0.655334379165	0.692110905212	0.641660009989	0.67285058373	0.617509286945	0.685528769878	0.666277968545	0.668526460543	0.706612214111	0.69918896503	0.644815583385	0.638219844764	0.660541507305	0.648572223987	0.504157356164	0.617464565885	0.686845506612	0.666021920564	0.649536790282	0.710282960686	0.680615209622	0.643183211487	0.748671094094	0.72071968634	0.742921794711	0.591645139197	0.663363041707	0.645976167356	0.627637425696	0.675429152909	0.636836374801	0.636685564653	0.678345483287	0.665698573416	0.686050233699	0.685214037932	0.640814059525	0.707927966405	0.67805313649	0.649181323462	0.631038242571	0.668551908798	0.640141667606	0.69931824869	0.658320240995	0.632660034644	0.664960851482
H0681	0.776627549288	0.653409506772	0.643754680398	0.621078242498	0.664405692553	0.634177267256	0.618785445834	0.619181741184	0.668727081252	0.614378437142	0.635890330609	0.67009632644	0.624395195794	0.643954942141	0.644306260608	0.610811900314	0.46681104437	0.574984276224	0.732333268902	0.592925801329	0.665409870723	0.626499390404	0.664557471181	0.659051130241	0.623492133317	0.653475189416	0.675996572853	0.639226802	0.659945008221	0.699935184027	0.609533693109	0.651185369717	0.684042743204	0.604241945996	0.723098097277	0.589112183762	0.722865524765	0.634188800268	0.658285469147	0.651950531474	0.62249542177	0.659357227795	0.690627753545	0.661463447674	0.0	0.594895149252	0.657944155939	0.476362673977	0.621230876761	0.648451838827	0.604213534822	0.624592929072	0.605001259894	0.635468624557	0.678415862461	0.666532480088	0.630617911798	0.468747293296	0.68391659611	0.704890812061	0.701198028569	0.64776535142	0.707299241448	0.626100810472	0.681012752201	0.608488977015	0.631772648436	0.625866805779	0.633901155755	0.636422729166	0.642814446579	0.640635225666	0.464775602986	0.636838571809	0.582990772436	0.664058958215	0.613421544353	0.672899891074	0.711687922653	0.644550792602	0.496080409372	0.727418050312	0.685062659743	0.73879702001	0.601826411344	0.695670726929	0.631442334687	0.622138865128	0.615446619804	0.471570631635	0.606862154396	0.68576952491	0.622078124677	0.650237653021	0.700223041925	0.660181428264	0.669127208638	0.693427650364	0.628617802684	0.606395564551	0.635670871346	0.623853757752	0.711367305646	0.606698430763	0.675132615284	0.692402123099
H0785	0.732548579335	0.63914753141	0.609139658632	0.574446061531	0.582599502231	0.597314693569	0.623044291859	0.599633814137	0.655923439481	0.663799544176	0.569727437774	0.596811892764	0.626418468393	0.582352751478	0.588266684717	0.625041870003	0.534975040249	0.405731085503	0.724142343317	0.62298993178	0.563593507506	0.59719032121	0.642263056379	0.626502399563	0.582615211717	0.611657004503	0.63054075179	0.581440314351	0.606466282222	0.619239885251	0.566600134851	0.640383366745	0.632794537627	0.467853298165	0.671729951616	0.58165698605	0.663056858509	0.556303792624	0.617076053835	0.63434302484	0.620686935835	0.588694325077	0.677746526044	0.612294570603	0.594895149252	0.0	0.617556994373	0.600147758694	0.583095017159	0.616873837374	0.564514438164	0.610810614527	0.660100144412	0.634159533781	0.602884772693	0.643413996896	0.662956798016	0.591836162206	0.639147638927	0.652996478003	0.622053769348	0.634392976756	0.667178944537	0.56705992474	0.657834092862	0.610510581124	0.605973087818	0.62703754	0.652416396463	0.635231493672	0.610689659101	0.597696834986	0.586652166852	0.618948802349	0.526065862135	0.644138765407	0.614859911255	0.609334220995	0.634343322473	0.597653043113	0.580895382687	0.684102776458	0.640190275802	0.664802132935	0.53350595861	0.629783777742	0.597704733539	0.605348066075	0.616943243252	0.58792657232	0.572193273765	0.611765229509	0.581214666931	0.610043623663	0.691323109524	0.550843235597	0.636348753998	0.589343401413	0.639007525984	0.558837579819	0.617972011754	0.543637768948	0.708584384064	0.601809391056	0.608066227906	0.646268860625
