"Feature","PathCR.0.n","PathCR.0.mn","PathCR.1.n","PathCR.1.mn","PathCR.0.vs.PathCR.1","p.adj"
"Metabolism.Carbohydrate_Metabolism.Propanoate_metabolism","29","0.521556310088284","15","0.50737183134849",0.0281594307190796,0.282241640272952
"Metabolism.Carbohydrate_Metabolism.Pyruvate_metabolism","29","1.12639321203795","15","1.11603255082739",0.902635300474845,0.960974456511197
"Metabolism.Carbohydrate_Metabolism.Starch_and_sucrose_metabolism","29","1.12258983229726","15","1.14289930271139",0.113783759198336,0.413236466238431
"Metabolism.Energy_Metabolism.Carbon_fixation_in_photosynthetic_organisms","29","0.659902933143907","15","0.659250545051231",0.980481526581987,NA
"Metabolism.Energy_Metabolism.Carbon_fixation_pathways_in_prokaryotes","29","0.94736742420674","15","0.959934214462844",0.8832872063204,0.953637514788396
"Metabolism.Energy_Metabolism.Methane_metabolism","29","1.35867670933002","15","1.36178918883607",0.713490832392538,0.853390995606761
"Metabolism.Energy_Metabolism.Nitrogen_metabolism","29","0.65570445357732","15","0.670555393994832",0.247701292510716,0.610496114874896
"Metabolism.Energy_Metabolism.Oxidative_phosphorylation","29","1.05411857160867","15","1.08751273263805",0.22793167407124,0.573353901787449
"Metabolism.Energy_Metabolism.Photosynthesis","29","0.407239766873453","15","0.435590892666421",0.055935446006052,0.332884117694553
"Metabolism.Energy_Metabolism.Photosynthesis_proteins","29","0.409039816965591","15","0.436814142576754",0.0628249276524457,0.333245268417321
"Metabolism.Energy_Metabolism.Sulfur_metabolism","29","0.253621111715797","15","0.26851086241728",0.00504252403095237,0.246075172710476
"Metabolism.Enzyme_Families.Peptidases","29","1.88469959046796","15","1.88368873921676",0.5899914793734,0.808051511657252
"Metabolism.Enzyme_Families.Protein_kinases","29","0.305696951421005","15","0.311763034446949",0.183382476030911,0.526415578253439
"Metabolism.Glycan_Biosynthesis_and_Metabolism.Glycosaminoglycan_degradation","29","0.0600892504420591","15","0.0604989805942093",0.960974456511197,0.960974456511197
"Metabolism.Glycan_Biosynthesis_and_Metabolism.Glycosphingolipid_biosynthesis_ganglio_series","29","0.0331551734834632","15","0.0379119747201669",0.390465963110224,0.727280114495379
"Metabolism.Glycan_Biosynthesis_and_Metabolism.Glycosphingolipid_biosynthesis_globo_series","29","0.102773417857126","15","0.106791105935618",0.477144729199481,0.755995544965411
"Metabolism.Glycan_Biosynthesis_and_Metabolism.Glycosphingolipid_biosynthesis_lacto_and_neolacto_series","29","0.000127541501615144","15","6.70430178847292e-05",0.592791887650197,0.808051511657252
"Metabolism.Glycan_Biosynthesis_and_Metabolism.Glycosyltransferases","29","0.275398626602419","15","0.293516855361948",0.102701083783203,0.413236466238431
