Taxon	F0289	F0290	F0291	F0292	F0293	F0295	F0296	F0297	F0298	F0299	F0300	F0301	F0304	F0305	F0306	F0307	F0308	F0309	F0310	F0311	F0313	F0314	F0315	F0316	F0317	F0318	F0319	F0320	F0321	F0322	F0323	F0324	F0326	F0327	F0328	F0329	F0331	F0332	F0334	F0335	F0336	F0371	F0380	F0445	H0487	H0505	H0523	H0528	H0571	H0577	H0587	H0601	H0613	H0617	H0618	H0622	H0624	H0627	H0638	H0647	H0656	H0658	H0659	H0661	H0664	H0667	H0668	H0680	H0681	H0682	H0684	H0689	H0693	H0694	H0700	H0705	H0709	H0716	H0735	H0736	H0738	H0742	H0757	H0762	H0768	H0775	H0781	H0785	H0790	H0793	H0796	H0800	H0812	H0823	H0838	H0846	H0849	H0851	H0866	H0886	H0896	H0914	H0915	H0930	J0001	J0003	J0005	J0018	J0020	J0022	J0024	J0036	J0038	J0040	J0042	J0054	J0056	J0058	J0060	J0072	J0074	J0076	J0078	J0090	J0092	J0094	J0109	J0124	J0126	J0128	M0827	M0828	M0829	M0830	M0831	M0832	M0833	M0834	M0835	M0836	M0837	M0838	M0839	M0840	M0841	M0842	M0843	M0845	M0846	M0847	M0848	M0849	M0851	M0852	M0853	M0854	M0855
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae	205.0	7.0	651.0	1794.0	668.0	18.0	59.0	42.0	100.0	110.0	488.0	27.0	56.0	2056.0	74.0	34.0	195.0	10.0	89.0	15.0	65.0	0.0	8.0	389.0	17.0	30.0	100.0	23.0	1617.0	0.0	92.0	0.0	96.0	20.0	101.0	10.0	2321.0	0.0	5.0	6.0	94.0	479.0	161.0	221.0	434.0	190.0	370.0	1192.0	36.0	40.0	250.0	118.0	353.0	41.0	658.0	428.0	1089.0	83.0	68.0	560.0	304.0	51.0	49.0	28.0	287.0	34.0	113.0	35.0	204.0	14.0	229.0	216.0	149.0	365.0	1246.0	2131.0	84.0	704.0	33.0	45.0	524.0	906.0	156.0	52.0	75.0	164.0	271.0	398.0	37.0	230.0	507.0	362.0	1.0	105.0	6.0	56.0	124.0	464.0	203.0	63.0	93.0	20.0	124.0	1022.0	232.0	52.0	63.0	178.0	136.0	69.0	1774.0	360.0	106.0	1562.0	587.0	1141.0	188.0	806.0	1868.0	1194.0	144.0	445.0	68.0	1677.0	287.0	346.0	65.0	1168.0	88.0	438.0	1.0	224.0	1693.0	21.0	2.0	0.0	1049.0	577.0	714.0	3.0	119.0	0.0	122.0	455.0	722.0	378.0	587.0	69.0	27.0	357.0	36.0	745.0	496.0	74.0	307.0	98.0	732.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__unassigned	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__unassigned;f__unassigned	2.0	10.0	46.0	0.0	1.0	54.0	23.0	59.0	314.0	0.0	39.0	1.0	0.0	0.0	0.0	0.0	45.0	0.0	313.0	0.0	14.0	0.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	216.0	0.0	0.0	0.0	0.0	1.0	34.0	0.0	0.0	28.0	146.0	1772.0	348.0	434.0	30.0	19.0	1.0	4.0	26.0	1.0	9.0	3.0	12.0	2.0	65.0	27.0	71.0	3.0	10.0	14.0	2.0	2.0	40.0	7.0	3.0	1.0	32.0	1.0	51.0	1.0	0.0	39.0	172.0	2.0	35.0	11.0	73.0	52.0	4.0	2.0	2.0	5.0	15.0	22.0	102.0	19.0	30.0	1.0	20.0	0.0	217.0	5.0	28.0	20.0	19.0	41.0	7.0	3.0	18.0	11.0	2.0	40.0	58.0	11.0	763.0	9.0	21.0	318.0	23.0	10.0	50.0	734.0	29.0	1.0	21.0	14.0	56.0	25.0	17.0	12.0	60.0	17.0	8.0	17.0	94.0	20.0	7.0	10.0	4.0	41.0	0.0	6.0	30.0	0.0	0.0	0.0	1.0	3.0	3.0	52.0	26.0	0.0	27.0	8.0	0.0	4.0	46.0	1.0	1.0	1.0	7.0	3.0	108.0	16.0	3.0	1.0	7.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae_1	9.0	3.0	0.0	0.0	0.0	69.0	1.0	123.0	60.0	0.0	0.0	0.0	0.0	0.0	0.0	422.0	127.0	0.0	75.0	0.0	0.0	0.0	63.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	58.0	0.0	0.0	22.0	0.0	47.0	0.0	0.0	107.0	68.0	0.0	0.0	2.0	3.0	124.0	0.0	0.0	35.0	22.0	1.0	0.0	1.0	4.0	0.0	205.0	13.0	496.0	0.0	0.0	7.0	7.0	52.0	1.0	0.0	0.0	15.0	4.0	0.0	4.0	0.0	9.0	1.0	3.0	1.0	2.0	112.0	1.0	6.0	6.0	7.0	11.0	102.0	2.0	143.0	31.0	352.0	57.0	110.0	228.0	87.0	43.0	362.0	183.0	58.0	103.0	238.0	19.0	32.0	0.0	0.0	0.0	20.0	50.0	57.0	0.0	1.0	29.0	1.0	0.0	5.0	39.0	0.0	10.0	0.0	299.0	12.0	2.0	248.0	914.0	13.0	1.0	65.0	9.0	25.0	1.0	215.0	0.0	32.0	26.0	468.0	0.0	3.0	193.0	8.0	15.0	0.0	44.0	10.0	1.0	58.0	139.0	0.0	34.0	13.0	13.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	121.0	0.0	5.0	1.0	2.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae_2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae_4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiales_Incertae_Sedis_IV	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	47.0	0.0	285.0	89.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	20.0	2.0	2.0	15.0	0.0	2.0	2.0	55.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	99.0	12.0	0.0	67.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	8.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	4.0	4.0	1.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiales_Incertae_Sedis_XI	169.0	0.0	0.0	25.0	22.0	0.0	11.0	3.0	0.0	0.0	5.0	25.0	0.0	5.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	3.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiales_Incertae_Sedis_XII	1.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	2.0	1.0	1.0	0.0	0.0	0.0	6.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	1.0	2.0	1.0	0.0	0.0	3.0	0.0	0.0	0.0	2.0	1.0	4.0	0.0	0.0	0.0	4.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	3.0	0.0	4.0	7.0	1.0	5.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	4.0	0.0	2.0	0.0	8.0	0.0	1.0	1.0	2.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	7.0	1.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiales_Incertae_Sedis_XIII	7.0	1.0	0.0	0.0	0.0	70.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	10.0	0.0	4.0	0.0	0.0	0.0	32.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	90.0	26.0	9.0	1.0	15.0	6.0	14.0	4.0	3.0	9.0	0.0	3.0	5.0	7.0	0.0	1.0	1.0	107.0	23.0	0.0	34.0	10.0	3.0	0.0	38.0	2.0	6.0	4.0	8.0	2.0	0.0	1.0	3.0	5.0	2.0	34.0	5.0	2.0	3.0	73.0	24.0	0.0	2.0	7.0	4.0	8.0	10.0	8.0	10.0	2.0	4.0	11.0	4.0	6.0	4.0	5.0	2.0	0.0	5.0	32.0	94.0	0.0	5.0	8.0	4.0	23.0	20.0	3.0	11.0	2.0	2.0	12.0	11.0	0.0	9.0	6.0	18.0	6.0	62.0	10.0	13.0	0.0	11.0	5.0	19.0	2.0	5.0	3.0	8.0	4.0	11.0	0.0	11.0	0.0	0.0	2.0	0.0	0.0	10.0	0.0	2.0	2.0	0.0	9.0	8.0	6.0	5.0	4.0	0.0	0.0	3.0	1.0	2.0	3.0	0.0	2.0	2.0	1.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae	4.0	1.0	15.0	31.0	0.0	24.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	92.0	11.0	0.0	3.0	0.0	0.0	0.0	10.0	0.0	3.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	108.0	46.0	0.0	8.0	2.0	18.0	22.0	7.0	31.0	15.0	8.0	1.0	3.0	1.0	19.0	0.0	11.0	6.0	26.0	4.0	12.0	65.0	4.0	0.0	31.0	6.0	72.0	5.0	239.0	82.0	29.0	1.0	37.0	20.0	23.0	4.0	17.0	2.0	19.0	7.0	3.0	91.0	8.0	15.0	14.0	4.0	4.0	36.0	4.0	82.0	29.0	75.0	4.0	11.0	22.0	17.0	22.0	35.0	18.0	51.0	35.0	35.0	1.0	17.0	11.0	15.0	51.0	20.0	24.0	23.0	7.0	6.0	57.0	20.0	4.0	53.0	3.0	29.0	14.0	44.0	2.0	18.0	12.0	26.0	11.0	39.0	24.0	11.0	43.0	11.0	33.0	36.0	0.0	4.0	4.0	7.0	2.0	0.0	5.0	56.0	1.0	1.0	1.0	0.0	13.0	12.0	2.0	3.0	9.0	6.0	27.0	33.0	11.0	6.0	4.0	8.0	4.0	7.0	2.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Gracilibacteraceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	3.0	1.0	0.0	3.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Incertae_Sedis_XI	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Incertae_sedis	0.0	0.0	8.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	2.0	12.0	1.0	1.0	3.0	1.0	6.0	10.0	10.0	2.0	1.0	0.0	1.0	2.0	2.0	0.0	0.0	0.0	0.0	8.0	1.0	1.0	3.0	3.0	1.0	2.0	0.0	1.0	1.0	9.0	1.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	5.0	3.0	0.0	4.0	3.0	9.0	14.0	5.0	8.0	2.0	2.0	1.0	55.0	1.0	5.0	2.0	4.0	3.0	1.0	0.0	0.0	7.0	0.0	1.0	3.0	1.0	9.0	34.0	1.0	0.0	4.0	0.0	31.0	1.0	1.0	3.0	4.0	6.0	1.0	8.0	5.0	9.0	0.0	0.0	3.0	8.0	3.0	8.0	0.0	2.0	1.0	28.0	0.0	2.0	1.0	3.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	4.0	1.0	0.0	1.0	1.0	1.0	0.0	3.0	0.0	12.0	11.0	2.0	6.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae	934.0	53.0	391.0	34.0	84.0	2488.0	915.0	1950.0	2115.0	79.0	764.0	11.0	573.0	7.0	53.0	1220.0	2043.0	44.0	2108.0	62.0	81.0	36.0	2068.0	37.0	58.0	69.0	1650.0	1141.0	22.0	77.0	2560.0	26.0	65.0	70.0	252.0	83.0	1013.0	24.0	881.0	2219.0	711.0	689.0	465.0	1396.0	547.0	926.0	1633.0	1416.0	638.0	2109.0	1696.0	1192.0	790.0	269.0	1775.0	1547.0	905.0	2055.0	855.0	1812.0	1516.0	1321.0	1188.0	1685.0	1640.0	1860.0	1720.0	1341.0	1806.0	2057.0	1404.0	1675.0	1513.0	1295.0	1613.0	324.0	1472.0	1219.0	1378.0	1640.0	1208.0	1162.0	1117.0	999.0	1077.0	947.0	909.0	1205.0	1253.0	861.0	519.0	909.0	814.0	1152.0	2585.0	1558.0	2127.0	1799.0	1015.0	2407.0	2491.0	2534.0	2367.0	1018.0	807.0	1117.0	3025.0	1409.0	1780.0	2923.0	796.0	1834.0	1246.0	946.0	539.0	1465.0	2093.0	1659.0	880.0	1348.0	2849.0	1421.0	909.0	809.0	2330.0	1089.0	2562.0	1184.0	2012.0	1723.0	3.0	693.0	867.0	2001.0	1051.0	7.0	943.0	250.0	364.0	332.0	331.0	1.0	1130.0	752.0	264.0	857.0	1290.0	1504.0	925.0	1435.0	2580.0	1257.0	243.0	794.0	1090.0	958.0	829.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae_1	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	10.0	0.0	2.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	2.0	0.0	3.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	1.0	3.0	2.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	26.0	20.0	0.0	7.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	1.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae_I	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae	139.0	8.0	29.0	12.0	51.0	192.0	49.0	106.0	254.0	0.0	17.0	0.0	20.0	0.0	0.0	5.0	298.0	15.0	234.0	9.0	15.0	0.0	100.0	25.0	0.0	0.0	190.0	7.0	16.0	26.0	193.0	0.0	0.0	0.0	0.0	0.0	50.0	0.0	146.0	127.0	37.0	13.0	10.0	35.0	31.0	1.0	2.0	206.0	140.0	31.0	16.0	1.0	275.0	3.0	112.0	26.0	306.0	0.0	0.0	4.0	3.0	140.0	0.0	0.0	2.0	6.0	0.0	0.0	0.0	0.0	4.0	0.0	1.0	60.0	61.0	139.0	0.0	8.0	0.0	9.0	9.0	122.0	443.0	261.0	239.0	650.0	420.0	323.0	342.0	528.0	169.0	415.0	318.0	284.0	0.0	353.0	1.0	595.0	270.0	2.0	37.0	7.0	59.0	191.0	18.0	95.0	1.0	27.0	1.0	1.0	28.0	20.0	0.0	0.0	28.0	210.0	0.0	114.0	0.0	146.0	4.0	4.0	30.0	348.0	0.0	72.0	1.0	172.0	42.0	233.0	0.0	244.0	18.0	55.0	142.0	0.0	360.0	371.0	28.0	48.0	202.0	0.0	314.0	454.0	1546.0	76.0	478.0	0.0	1.0	2.0	1.0	0.0	15.0	1.0	1.0	0.0	172.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae	347.0	67.0	75.0	2.0	46.0	882.0	507.0	776.0	630.0	0.0	93.0	0.0	274.0	0.0	7.0	310.0	1527.0	19.0	583.0	3.0	28.0	1.0	585.0	0.0	0.0	54.0	405.0	281.0	15.0	0.0	447.0	32.0	11.0	36.0	50.0	1.0	313.0	18.0	294.0	802.0	1275.0	727.0	2503.0	1497.0	1212.0	538.0	949.0	708.0	490.0	1839.0	793.0	1314.0	1139.0	2877.0	974.0	2013.0	323.0	784.0	885.0	906.0	419.0	1435.0	1772.0	1135.0	1287.0	690.0	1611.0	900.0	1149.0	1560.0	421.0	960.0	781.0	251.0	342.0	541.0	949.0	769.0	1445.0	438.0	767.0	1527.0	1927.0	2511.0	2125.0	1466.0	2099.0	1518.0	1528.0	1858.0	1942.0	1828.0	1643.0	2072.0	980.0	1561.0	784.0	1149.0	706.0	661.0	873.0	879.0	1049.0	943.0	1311.0	897.0	448.0	1318.0	484.0	265.0	630.0	566.0	420.0	941.0	908.0	1162.0	537.0	956.0	214.0	1053.0	343.0	571.0	1107.0	732.0	418.0	1143.0	1075.0	1523.0	1215.0	821.0	2.0	1993.0	429.0	1409.0	2053.0	1.0	1392.0	2741.0	3064.0	3528.0	2730.0	3.0	1125.0	2051.0	1365.0	236.0	1003.0	72.0	114.0	40.0	1082.0	1441.0	716.0	2562.0	1711.0	956.0	2151.0
